uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image,eventUri,feed date
2024-09-490535355,eng,False,2024-09-19,21:21:48,2024-09-19T21:21:48Z,2024-09-19T17:05:00Z,news,0.9137,https://www.usnews.com/news/us/articles/2024-09-19/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed,Minnesota's Top Elections Official Says 'Glitch' in Automatic Voter Registration System Is Fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],-0.0196,464476908,1,usnews.com,news,U.S. News & World Report,https://www.usnews.com/dims4/USNEWS/4203a8e/2147483647/thumbnail/970x647/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F5c%2Fb9fc7a1ca235ebc9be4aa7e09c6f6e%2F88829c35fbf2420aaec06b62cb5159ffElection_2024_Voting_Begins_56045.jpg,eng-9920618,2024-09-20
8328751014,eng,True,2024-09-19,21:20:21,2024-09-19T21:20:21Z,2024-09-19T21:20:02Z,news,0.0,https://abcnews.go.com/Politics/wireStory/minnesotas-top-elections-official-glitch-automatic-voter-registration-113856480,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the August ...",[],0.0039,464476821,1,abcnews.go.com,news,ABC News,https://i.abcnewsfe.com/a/637006d1-b516-4a8b-b4b8-ba5acff3a583/wirestory_be96e92e52d1015a65329abe89ae82fd_16x9.jpg?w=1600,,2024-09-20
2024-09-490533572,eng,True,2024-09-19,21:19:35,2024-09-19T21:19:35Z,2024-09-19T21:05:17Z,news,0.0,https://www.kimt.com/news/minnesota/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/article_ce528ab8-0bb5-5352-a8b2-619b9fae25f9.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['associated_press@kimt.com'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464476775,1,kimt.com,news,KIMT-TV 3 Mason City,https://bloximages.newyork1.vip.townnews.com/kimt.com/content/tncms/custom/image/f95f3b48-3cb7-11ec-8535-8fbeca7607b3.png?resize=600%2C315,,2024-09-20
2024-09-490532727,eng,True,2024-09-19,21:19:16,2024-09-19T21:19:16Z,2024-09-19T17:05:17Z,news,0.9137,https://www.washingtontimes.com/news/2024/sep/19/steve-simon-minnesota-secretary-of-state-glitch-in/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the August ...","{'uri': ['steve_karnowski@washingtontimes.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464476756,1,washingtontimes.com,news,Washington Times,https://twt-thumbs.washtimes.com/media/image/2024/09/19/Election_2024_Voting_Begins_56045_c0-0-4000-2332_s1770x1032.jpg?6fa6f1358e32f79a7430670803768e97648eaf7e,,2024-09-20
8328749066,eng,True,2024-09-19,21:18:58,2024-09-19T21:18:58Z,2024-09-19T21:18:13Z,news,0.0,https://halifax.citynews.ca/2024/09/19/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476738,1,halifax.citynews.ca,news,CityNews Halifax,https://halifax.citynews.ca/wp-content/blogs.dir/sites/5/2024/09/f8ae97f593fc4939607e3638c95205fba8ac8844b7ae67896ff898efac0070ea.jpg,,2024-09-20
8328748495,eng,True,2024-09-19,21:18:09,2024-09-19T21:18:09Z,2024-09-19T21:17:26Z,news,0.0,https://wtop.com/national/2024/09/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed - WTOP News,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476689,1,wtop.com,news,WTOP,,,2024-09-20
8328746212,eng,True,2024-09-19,21:15:03,2024-09-19T21:15:03Z,2024-09-19T21:14:44Z,news,0.0,https://apnews.com/article/minnesota-voter-registration-system-election-steve-simon-be96e92e52d1015a65329abe89ae82fd,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476503,1,apnews.com,news,AP NEWS,https://dims.apnews.com/dims4/default/2794283/2147483647/strip/true/crop/4000x2250+0+208/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F22%2Fe9%2Fbb6db2d703164d56a9c8c659e4ec%2F88829c35fbf2420aaec06b62cb5159ff,,2024-09-20
8328746235,eng,False,2024-09-19,21:15:03,2024-09-19T21:15:03Z,2024-09-19T21:14:47Z,news,0.6902,https://www.politifact.com/factchecks/2024/sep/19/threads-posts/ready-for-it-taylor-swift-didnt-lose-millions-of-f/,"SInger-songwriter Taylor Swift didn't lose millions of followers after endorsing Kamala Harris for president, though social media posts are wrongly claiming otherwise.","Taylor Swift had more than 283 million Instagram followers when she endorsed Vice President Kamala Harris for president in a Sept. 10 Instagram post. As of Sept. 18, she had more than 284 million ...","{'uri': ['ciara_o_rourke@politifact.com'], 'name': [""Ciara O'Rourke""], 'type': ['author'], 'isAgency': [False]}",0.0353,464476503,1,politifact.com,news,Politi Fact,https://static.politifact.com/politifact/rulings/meter-false.jpg,eng-9915124,2024-09-20
8328744877,eng,True,2024-09-19,21:14:57,2024-09-19T21:14:57Z,2024-09-19T21:13:12Z,news,0.0,https://www.yahoo.com/news/minnesotas-top-elections-official-says-210516386.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476497,1,yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/vUxGMLdMJVuINJ1tYKAYpQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/d526664082618cb45aabc9b851ec7c68,,2024-09-20
8328745456,eng,False,2024-09-19,21:14:28,2024-09-19T21:14:28Z,2024-09-19T21:13:48Z,news,0.9137,https://www.dailymail.co.uk/wires/ap/article-13871067/Minnesotas-elections-official-says-glitch-automatic-voter-registration-fixed.html,Minnesota's top elections official says 'glitch' in automatic voter...,"ST. PAUL, Minn. (AP) - While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476468,1,dailymail.co.uk,news,Daily Mail Online,,eng-9920618,2024-09-20
8328743463,eng,True,2024-09-19,21:14:26,2024-09-19T21:14:26Z,2024-09-19T21:11:48Z,news,0.0,https://ca.news.yahoo.com/minnesotas-top-elections-official-says-210516386.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476466,1,ca.news.yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/vUxGMLdMJVuINJ1tYKAYpQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/d526664082618cb45aabc9b851ec7c68,,2024-09-20
2024-09-490529733,eng,True,2024-09-19,21:13:41,2024-09-19T21:13:41Z,2024-09-19T21:06:37Z,news,0.9137,https://www.ctpost.com/news/politics/article/minnesota-s-top-elections-official-says-glitch-19777979.php,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['steve_karnowski@ctpost.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464476421,1,ctpost.com,news,CTPost,https://s.hdnux.com/photos/01/43/17/53/26016468/3/rawImage.jpg,,2024-09-20
8328744544,eng,True,2024-09-19,21:13:17,2024-09-19T21:13:17Z,2024-09-19T21:12:55Z,news,0.0,https://ca.news.yahoo.com/minnesotas-top-elections-official-says-210610026.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476397,1,ca.news.yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/uA2iWSlSnVPTkZ83kjsoyg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/cp_news_842/6e55f0f4094e5fbc2558ec9028eecc5e,,2024-09-20
8328743337,eng,True,2024-09-19,21:12:33,2024-09-19T21:12:33Z,2024-09-19T21:11:37Z,news,0.0,https://www.winnipegfreepress.com/world/2024/09/19/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476353,1,winnipegfreepress.com,news,Winnipeg Free Press,https://www.winnipegfreepress.com/wp-content/uploads/sites/2/2024/09/2024091917094-66ec923c530ede667224dc06jpeg.jpg,,2024-09-20
8328743434,eng,True,2024-09-19,21:12:00,2024-09-19T21:12:00Z,2024-09-19T21:11:46Z,news,0.0,https://ktar.com/story/5606060/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464476320,1,ktar.com,news,KTAR News,https://ktar.com/wp-content/uploads/2024/09/Election_2024_Voting_Begins_56045-1024x682.jpg,,2024-09-20
8328740791,eng,True,2024-09-19,21:08:53,2024-09-19T21:08:53Z,2024-09-19T21:08:39Z,news,0.9137,https://mynorthwest.com/3989318/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['associated_press@mynorthwest.com'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",0.0039,464476133,1,mynorthwest.com,news,My Northwest,https://mynorthwest.com/wp-content/uploads/2024/09/Election_2024_Voting_Begins_56045-scaled.jpg,,2024-09-20
8328735820,eng,False,2024-09-19,21:03:56,2024-09-19T21:03:56Z,2024-09-19T21:03:00Z,news,0.6588,https://www.naturalnews.com/2024-09-19-poll-taylor-swift-endorsement-backfires-harris-walz.html,Poll: Taylor Swift's endorsement of Harris-Walz ticket only sways more voters AWAY from Democrats   - NaturalNews.com,"The Grammy-winning artist shared her decision to endorse the Democratic nominees on Sept. 12, two days after Harris and former President Donald Trump faced off in their first and only presidential ...",[],0.4118,464475836,1,naturalnews.com,news,NaturalNews.com,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/09/Kamala-Harris-Tim-Walz-Campaign-Event.jpg,eng-9915124,2024-09-20
2024-09-490523732,eng,False,2024-09-19,21:03:06,2024-09-19T21:03:06Z,2024-09-19T00:00:00Z,news,0.4431,https://cointelegraph.com/news/stand-with-crypto-reports-voter-registration-national-tour,Stand With Crypto reports 121K have used voter registration since 2023,"After touring crucial battleground states, Coinbase's Stand With Crypto initiative could have registered as many as 121,000 people to vote in the 2024 United States elections.

In a statement shared ...","{'uri': ['turner_wright@cointelegraph.com'], 'name': ['Turner Wright'], 'type': ['author'], 'isAgency': [False]}",0.1608,464475786,1,cointelegraph.com,news,Cointelegraph,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-09/01920bdf-bb4a-7998-adda-9e2fd1f9efb7",eng-9911517,2024-09-20
2024-09-490523368,eng,False,2024-09-19,21:02:30,2024-09-19T21:02:30Z,2024-09-19T20:40:48Z,news,0.6824,https://thegrio.com/2024/09/19/pharrell-williams-gets-annoyed-by-celebrity-political-endorsement/,Pharrell Williams gets 'annoyed' by celebrity political endorsement,"In a recent interview, Pharrell Williams shared his hot takes on politics and celebrity campaign endorsements.

Pharrell Williams is not a fan of celebrity political endorsements. In an interview with ...","{'uri': ['haniyah_philogene@thegrio.com'], 'name': ['Haniyah Philogene'], 'type': ['author'], 'isAgency': [False]}",0.2706,464475750,1,thegrio.com,news,TheGrio,https://thegrio.com/wp-content/uploads/2024/09/GettyImages-2171212377-e1726775486424.jpg,eng-9912401,2024-09-20
8328733900,eng,True,2024-09-19,21:02:24,2024-09-19T21:02:24Z,2024-09-19T21:01:12Z,news,0.0,https://conservativeangle.com/cnn-gets-dragged-after-shirtless-maga-boat-parade-dude-educates-their-field-reporter/,CNN Gets Dragged After Shirtless MAGA Boat Parade Dude Educates Their Field Reporter - Conservative Angle,"CNN took some serious heat on Thursday after a shirtless man drinking beer at a pro-Trump boat parade took time out to educate their field reporter on the economy, inflation, and how stubbornly high ...",[],-0.0118,464475744,1,conservativeangle.com,news,Brigitte Gabriel,https://dw-wp-production.imgix.net/2024/09/GettyImages-2166631025.jpg,,2024-09-20
