uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image,eventUri,feed date
8337221384,eng,True,2024-09-25,22:30:17,2024-09-25T22:30:17Z,2024-09-25T22:30:00Z,news,0.0,https://www.nbcbayarea.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3662355/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464999417,1,nbcbayarea.com,news,NBC Bay Area,https://media.nbcbayarea.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337221001,eng,False,2024-09-25,22:30:12,2024-09-25T22:30:12Z,2024-09-25T22:29:29Z,news,0.4824,https://www.econotimes.com/Clear-Winner-Kamala-Harris-Leading-Donald-Trump-by-Narrow-Margin-in-Key-Battleground-States-1688543,Clear Winner? Kamala Harris Leading Donald Trump by Narrow Margin in Key Battleground States - EconoTimes,"The latest Electoral College map shows Kamala Harris with a narrow lead over Donald Trump, 43 days ahead of the 2024 election. Credit: The White House/Wikimedia Commons

With just 43 days remaining ...",[],0.2471,464999412,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/8g5rr0qh4b_th_1024x0.jpg,eng-9929150,2024-09-26
8337219987,eng,True,2024-09-25,22:28:35,2024-09-25T22:28:35Z,2024-09-25T22:28:18Z,news,0.0,https://www.nbclosangeles.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3519902/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464999315,1,nbclosangeles.com,news,NBC Southern California,https://media.nbclosangeles.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337218201,eng,True,2024-09-25,22:26:19,2024-09-25T22:26:19Z,2024-09-25T22:26:03Z,news,0.0,https://www.nbcchicago.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3557327/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464999179,1,nbcchicago.com,news,NBC Chicago,https://media.nbcchicago.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337214154,eng,False,2024-09-25,22:22:18,2024-09-25T22:22:18Z,2024-09-25T22:21:01Z,news,0.6275,https://kion546.com/politics/cnn-us-politics/2024/09/25/republicans-follow-trumps-lead-of-icing-out-zelensky/,Republicans follow Trump's lead of icing out Zelensky - KION546,"By Kate Sullivan, Annie Grayer and Sarah Ferris, CNN

(CNN) -- Former President Donald Trump on Wednesday criticized Volodymyr Zelensky and claimed the Ukrainian president ""refuses to make a deal"" ...","{'uri': ['cnn_newsource@kion546.com'], 'name': ['Cnn Newsource'], 'type': ['author'], 'isAgency': [False]}",-0.2392,464998938,1,kion546.com,news,KION546,https://kion546.b-cdn.net/2023/10/kionlogog-860x540.jpg,eng-9927653,2024-09-26
8337213245,eng,False,2024-09-25,22:20:21,2024-09-25T22:20:21Z,2024-09-25T22:19:59Z,news,0.0,https://electronicintifada.net/content/why-kamala-harris-must-be-defeated/49016,Why Kamala Harris must be defeated,Are voters in the Democratic Party's base actually disturbed by the genocide in Gaza? Or do they merely crave the psychological comfort offered by the Democratic Party and its hollow gestures toward a ...,[],0.2235,464998821,1,electronicintifada.net,news,The Electronic Intifada,https://electronicintifada.net/sites/default/files/styles/original_800w/public/2024-09/democrats-2-1_0.jpg?itok=a6_YC-z7,,2024-09-26
8337212025,eng,False,2024-09-25,22:18:50,2024-09-25T22:18:50Z,2024-09-25T22:18:10Z,news,0.6157,https://www.econotimes.com/Meta-CEO-Mark-Zuckerberg-Aligns-with-Libertarian-Ideology-Hires-Republican-Strategist-to-Mend-Ties-with-Right-Wing-Media-Report-1688540,"Meta CEO Mark Zuckerberg Aligns with Libertarian Ideology, Hires Republican Strategist to Mend Ties with Right-Wing Media: Report - EconoTimes","Mark Zuckerberg, the CEO of Meta, is reportedly realigning his political stance toward libertarian ideology and has brought in a Republican strategist to help repair his strained relationship with ...",[],0.0824,464998730,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/2vc5c0a15x_th_1024x0.jpg,eng-9938264,2024-09-26
8337212026,eng,False,2024-09-25,22:18:36,2024-09-25T22:18:36Z,2024-09-25T22:18:10Z,news,0.4863,https://www.econotimes.com/Resounding-Victor-Donald-Trump-Favored-to-Win-Popular-Vote-in-2024-Breaking-Republican-Drought-Since-2004-Poll-1688539,"Resounding Victor? Donald Trump Favored to Win Popular Vote in 2024, Breaking Republican Drought Since 2004: Poll - EconoTimes","A Quinnipiac University poll suggests Donald Trump could be the first Republican to win the popular vote since 2004 in the 2024 presidential race. Credit: Gage Skidmore from Surprise, AZ, United ...",[],0.5765,464998716,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/carge8tgsb_th_1024x0.jpg,eng-9934116,2024-09-26
8337202538,eng,True,2024-09-25,22:06:57,2024-09-25T22:06:57Z,2024-09-25T22:06:03Z,news,0.0,https://www.9news.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,[],-0.0667,464998017,1,9news.com,news,KUSA.com,https://media.9news.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337201553,eng,True,2024-09-25,22:05:03,2024-09-25T22:05:03Z,2024-09-25T22:04:51Z,news,0.0,https://www.nbcphiladelphia.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3980372/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464997903,1,nbcphiladelphia.com,news,NBC10 Philadelphia,https://media.nbcphiladelphia.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337198823,eng,False,2024-09-25,22:02:53,2024-09-25T22:02:53Z,2024-09-25T22:02:04Z,news,0.0,https://www.whas11.com/article/news/local/seneca-high-school-hispanic-students-united-voter-registration-event/417-db3b73c8-ff60-4f6e-8460-81b97c40b099,Seneca High School students host voter registration event to 'create conscious citizens',"LOUISVILLE, Ky. -- The League of Women Voters Louisville local registered dozens of future voters at Seneca High School on Wednesday.

Gracie Coleman turns 18 soon, just in time for the 2024 ...",[],0.1686,464997773,1,whas11.com,news,whas11.com,https://media.whas11.com/assets/WHAS/images/0381b191-aa33-4626-8ca8-2d1eef61b701/20240925T213334/0381b191-aa33-4626-8ca8-2d1eef61b701_1140x641.jpg,,2024-09-26
8337198309,eng,True,2024-09-25,22:01:47,2024-09-25T22:01:47Z,2024-09-25T22:01:19Z,news,0.0,https://www.nbcmiami.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3426902/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464997707,1,nbcmiami.com,news,NBC 6 South Florida,https://media.nbcmiami.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337195000,eng,True,2024-09-25,21:59:01,2024-09-25T21:59:01Z,2024-09-25T21:57:05Z,news,0.0,https://www.nbcdfw.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3654933/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464997541,1,nbcdfw.com,news,NBC 5 Dallas-Fort Worth,https://media.nbcdfw.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
2024-09-496442478,eng,True,2024-09-25,21:56:35,2024-09-25T21:56:35Z,2024-09-25T17:37:28Z,news,0.0,https://www.firstcoastnews.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform","A Trump campaign ad that claims Vice President Harris currently supports taxpayer-funded gender transition surgeries for all prisoners and migrants lacks context.

A new ad paid for by former ...","{'uri': ['assets@firstcoastnews.com'], 'name': ['assets'], 'type': ['author'], 'isAgency': [False]}",-0.098,464997395,1,firstcoastnews.com,news,WTLV 12 - Jacksonville,https://media.firstcoastnews.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337193422,eng,True,2024-09-25,21:55:21,2024-09-25T21:55:21Z,2024-09-25T21:54:58Z,news,0.0,https://www.khou.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,[],-0.0667,464997321,1,khou.com,news,KHOU 11 Houston,https://media.khou.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337188503,eng,True,2024-09-25,21:53:04,2024-09-25T21:53:04Z,2024-09-25T21:48:35Z,news,0.0,https://www.yahoo.com/news/chappell-roan-clears-her-election-214524055.html,Chappell Roan Clears Up Her Election Stance: 'I'm Voting for F-cking Kamala',"Critical thinking skills are at an all time low, so Chappell Roan is once again clarifying her stance on the 2024 presidential election. After days of being accused of supporting Donald Trump because ...",[],-0.2627,464997184,1,yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/tYO2McGc3ARfh35Sokj5uA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/rollingstone.com/45df53f79b950908b9d9ad78e3434317,,2024-09-26
8337191151,eng,False,2024-09-25,21:52:22,2024-09-25T21:52:22Z,2024-09-25T21:52:08Z,news,0.6667,https://www.nbcnewyork.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/5829270/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464997142,1,nbcnewyork.com,news,NBC New York,https://media.nbcnewyork.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,eng-9937527,2024-09-26
8337189380,eng,True,2024-09-25,21:50:06,2024-09-25T21:50:06Z,2024-09-25T21:49:47Z,news,0.0,https://www.wkyc.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,[],-0.0667,464997006,1,wkyc.com,news,wkyc.com,https://media.wkyc.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337188326,eng,True,2024-09-25,21:49:17,2024-09-25T21:49:17Z,2024-09-25T21:48:24Z,news,0.0,https://www.wbir.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,[],-0.0667,464996957,1,wbir.com,news,wbir.com,https://media.wbir.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337186713,eng,False,2024-09-25,21:46:36,2024-09-25T21:46:36Z,2024-09-25T21:46:10Z,news,0.651,https://www.rollingstone.com/music/music-news/chappell-roan-election-stance-vote-kamala-harris-1235112412/,Chappell Roan Clears Up Her Election Stance: 'I'm Voting for F-cking Kamala',"DaBaby Honors Late Brother With 'DaBaby Cares' Mental Health Resources Program

Critical thinking skills are at an all time low, so Chappell Roan is once again clarifying her stance on the 2024 ...","{'uri': ['larisha_paul@rollingstone.com'], 'name': ['Larisha Paul'], 'type': ['author'], 'isAgency': [False]}",-0.1608,464996796,1,rollingstone.com,news,Rolling Stone,https://www.rollingstone.com/wp-content/uploads/2024/09/Chappell-Roan-Clarifies-Political-Stance.jpg?crop=0px%2C11px%2C1800px%2C1014px&resize=1600%2C900,eng-9934056,2024-09-26
8337186223,eng,False,2024-09-25,21:45:58,2024-09-25T21:45:58Z,2024-09-25T21:45:27Z,news,0.7804,https://www.breitbart.com/tech/2024/09/25/tech-tyrant-makeover-meta-ceo-mark-zuckerberg-now-identifies-as-a-libertarian/,Tech Tyrant Makeover: Meta CEO Mark Zuckerberg Now Identifies as a Libertarian,"Leftist kingpin Meta CEO Mark Zuckerberg now identifies as a libertarian that feels a sense of hostility to government regulation, as well as skepticism of initiatives that claim to advance so-called ...","{'uri': ['alana_mastrangelo@breitbart.com'], 'name': ['Alana Mastrangelo'], 'type': ['author'], 'isAgency': [False]}",-0.1059,464996758,1,breitbart.com,news,Breitbart,https://media.breitbart.com/media/2024/09/Zuck-in-goofy-glasses.jpg,eng-9934159,2024-09-26
8337186213,eng,True,2024-09-25,21:45:50,2024-09-25T21:45:50Z,2024-09-25T21:45:27Z,news,0.0,https://www.cbs8.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,[],-0.0667,464996750,1,cbs8.com,news,cbs8.com,https://media.cbs8.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
2024-09-496437076,eng,False,2024-09-25,21:45:30,2024-09-25T21:45:30Z,2024-09-25T17:37:28Z,news,0.0,https://www.13wmaz.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,"{'uri': ['erin_jones@13wmaz.com'], 'name': ['Erin Jones'], 'type': ['author'], 'isAgency': [False]}",-0.0353,464996730,1,13wmaz.com,news,WMAZ,https://media.13wmaz.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
