uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image
8299499240,eng,False,2024-08-30,17:17:10,2024-08-30T17:17:10Z,2024-08-30T17:16:53Z,news,0.0,https://cryptonewsbytes.com/bitcoin-a-gold-with-wings-says-anthony-pompliano-could-this-digital-gold-soar-higher/cryptocurrency/,"Bitcoin a ""Gold with Wings,"" Says Anthony Pompliano - Could This Digital Gold Soar Higher?","Pompliano views Bitcoin as a more dynamic alternative to gold, with significant long-term growth potential.

Anthony Pompliano, founder and CEO of Professional Capital Management, recently weighed in ...","{'uri': ['john_nnamani@cryptonewsbytes.com'], 'name': ['John Nnamani'], 'type': ['author'], 'isAgency': [False]}",,0.2,462734230,1,cryptonewsbytes.com,news,CRYPTONEWSBYTES.COM,https://cryptonewsbytes.com/wp-content/uploads/2024/08/phlip1.jpg
2024-08-470889567,eng,True,2024-08-30,17:16:10,2024-08-30T17:16:10Z,2024-08-30T13:12:49Z,news,0.0,https://okcfox.com/news/nation-world/donald-trump-campaign-claims-harris-walz-interview-damages-credibility-black-media-affairs-director-for-the-trump-campaign-janiyah-thomas,Trump campaign claims Harris-Walz interview damages credibility,"(TND) -- For the first time in 39 days since President Joe Biden ended his presidential campaign, Vice President Kamala Harris and running mate Tim Walz sat down for a joint interview.

The Black ...","{'uri': ['julia_varnier@okcfox.com'], 'name': ['Julia Varnier'], 'type': ['author'], 'isAgency': [False]}",,-0.1765,462734170,1,okcfox.com,news,KOKH,https://okcfox.com/resources/media2/16x9/6685/986/0x211/90/eafe04f5-c7d2-45b0-9a2a-d572663fdbea-AP24242823805560.jpg
2024-08-470889595,eng,False,2024-08-30,17:16:07,2024-08-30T17:16:07Z,2024-08-30T13:12:49Z,news,0.6392,https://abc45.com/news/nation-world/donald-trump-campaign-claims-harris-walz-interview-damages-credibility-black-media-affairs-director-for-the-trump-campaign-janiyah-thomas,Trump campaign claims Harris-Walz interview damages credibility,"(TND) -- For the first time in 39 days since President Joe Biden ended his presidential campaign, Vice President Kamala Harris and running mate Tim Walz sat down for a joint interview.

The Black ...","{'uri': ['julia_varnier@abc45.com'], 'name': ['Julia Varnier'], 'type': ['author'], 'isAgency': [False]}",eng-9862396,-0.1765,462734167,1,abc45.com,news,WXLV,https://abc45.com/resources/media2/16x9/6685/986/0x211/90/eafe04f5-c7d2-45b0-9a2a-d572663fdbea-AP24242823805560.jpg
8299492730,eng,False,2024-08-30,17:12:40,2024-08-30T17:12:40Z,2024-08-30T17:11:56Z,news,0.0,https://www.benzinga.com/personal-finance/24/08/40657734/trump-claims-economic-turnaround-of-historic-proportions-but-did-he-just-inherit-obamas-strong-e,Trump Claims 'Economic Turnaround Of Historic Proportions'  --  But Did He Just Inherit Obama's Strong Economy?,"As the 2024 presidential election draws nearer, the economy during former president Donald Trump's presidency is under a microscope. When Trump was in office, he would often tout his role in creating ...","{'uri': ['kaili_killpack@benzinga.com'], 'name': ['Kaili Killpack'], 'type': ['author'], 'isAgency': [False]}",,0.1451,462733960,1,benzinga.com,news,Benzinga,https://cdn.benzinga.com/files/images/story/2024/08/30/Trump-Advantage-In-Key-Swing-State.jpeg?width=1200&height=800&fit=crop
8299486974,eng,False,2024-08-30,17:07:54,2024-08-30T17:07:54Z,2024-08-30T17:07:38Z,news,0.0,https://www.globalresearch.ca/selected-articles-nuclear-war-build-awareness-say-no-two-trillion-dollar-nuclear-weapons-program/5866653,"Selected Articles: Nuclear War Is ""On the Table"". Build Awareness. Say No to a Two Trillion Dollar Nuclear Weapons Program! - Global Research","Nuclear War Is ""On the Table"". Build Awareness. Say No to a Two Trillion Dollar Nuclear Weapons Program!

By Prof Michel Chossudovsky, August 30, 2024

The distinction between tactical nuclear weapons ...",[],,-0.349,462733674,1,globalresearch.ca,news,Global Research,https://www.globalresearch.ca/wp-content/uploads/2018/02/Nuclear_missiles_Thinkstock.jpg
8299484822,eng,False,2024-08-30,17:06:20,2024-08-30T17:06:20Z,2024-08-30T17:05:48Z,news,0.0,https://www.cnet.com/tech/services-and-software/will-i-am-loves-radio-and-hes-convinced-ai-is-its-future/,Will.i.am Loves Radio. And He's Convinced AI Is Its Future,"Lisa joined CNET after more than 20 years as a reporter and editor. Career highlights include a 2020 story about problematic brand mascots, which preceded historic name changes, and going viral in ...",[],,0.1529,462733580,1,cnet.com,news,CNET,https://www.cnet.com/a/img/resize/4ebc2c5b60cd4002e94fc341600b724a67b33fb7/hub/2024/08/30/7da9c2c5-aaa8-4ac4-854a-29771fe1981d/gettyimages-2167609632.jpg?auto=webp&fit=crop&height=675&width=1200
8299483179,eng,False,2024-08-30,17:04:44,2024-08-30T17:04:44Z,2024-08-30T17:04:28Z,news,0.4667,https://www.rawstory.com/rfk-jr-endorse-trump-deal/,DOJ asked to investigate potentially illegal Trump deal with RFK Jr.,The anti-Trump conservatives at Lincoln Project on Friday formally requested that the United States Department of Justice open a probe into whether former President Donald Trump illegally promised ...,[],eng-9854991,0.4353,462733484,1,rawstory.com,news,Raw Story,https://www.rawstory.com/media-library/image.jpg?id=52333403&width=1200&height=600&coordinates=0%2C85%2C0%2C86
8286811106,eng,False,2024-08-22,15:13:14,2024-08-22T15:13:14Z,2024-08-22T15:12:24Z,news,0.0,https://stockhouse.com/news/newswire/2024/08/22/rick-rule-looks-ahead-to-u-s-election-s-outcome-and-impact-on-energy,Rick Rule looks ahead to U.S. election's outcome and impact on energy,"Rick Rule, president and CEO of Rule Investment Media, joins The Market Online in the above video to share his thoughts on what a Democratic or Republican 2024 presidential election victory might mean ...",[],,0.4196,462035594,1,stockhouse.com,news,stockhouse,https://media.stockhouse.com/embed/bbar3cqj8o536c3s2xbl6az2sx/1/large
8286788788,eng,False,2024-08-22,14:58:58,2024-08-22T14:58:58Z,2024-08-22T14:57:19Z,news,0.0,https://www.breitbart.com/politics/2024/08/21/women-tell-don-lemon-why-they-support-trump-harris-is-phony-and-fake/,Women Tell Don Lemon They Support Trump: Harris Is 'Phony and Fake',"Former CNN host Don Lemon interviewed several women who explained to him that they were voting for former President Donald Trump over Vice President Kamala Harris.

In a post on X, Lemon shared a ...","{'uri': ['elizabeth_weibel@breitbart.com'], 'name': ['Elizabeth Weibel'], 'type': ['author'], 'isAgency': [False]}",,0.1765,462034738,1,breitbart.com,news,Breitbart,https://media.breitbart.com/media/2024/08/53235068504_7c31c18084_o.jpg
8286788792,eng,False,2024-08-22,14:57:52,2024-08-22T14:57:52Z,2024-08-22T14:57:19Z,news,0.5176,https://expressdigest.com/top-journalist-forced-to-apologize-for-making-shocking-claims-about-donald-trump-in-false-report/,Top journalist forced to apologize for making shocking claims about Donald Trump in false report,"By Katelyn Caralle, Senior U.S. Political Reporter In Chicago, Illinois

A senior PBS correspondent has apologized for claiming Donald Trump tried to talk Israel out of a ceasefire deal that would ...",[],eng-9834378,0.1765,462034672,1,expressdigest.com,news,expressdigest.com,
8286788090,eng,True,2024-08-22,14:57:47,2024-08-22T14:57:47Z,2024-08-22T14:56:47Z,news,0.0,https://newsone.com/5494229/naacp-president-derrick-johnson-project-2025-breakdown/,NAACP President Derrick Johnson Delivers Powerful Breakdown Of Project,"Source: KENT NISHIMURA / Getty

Project 2025 is one of the most talked about topics regarding the 2024 presidential election and for good reason. The 920-page Republican agenda aims to fundamentally ...","{'uri': ['bilal_morris@newsone.com'], 'name': ['Bilal Morris'], 'type': ['author'], 'isAgency': [False]}",,0.3098,462034667,1,newsone.com,news,News One,"https://newsone.com/wp-content/uploads/sites/22/2024/08/17243026160802.jpg?quality=80&strip=all&w=560&crop=0,0,100,320px"
8286776746,eng,False,2024-08-22,14:49:22,2024-08-22T14:49:22Z,2024-08-22T14:48:40Z,news,0.0,https://wvpublic.org/a-contaminated-water-lawsuit-and-the-history-of-voting-this-west-virginia-morning/,A Contaminated Water Lawsuit And The History Of Voting This West Virginia Morning - West Virginia Public Broadcasting,"On this West Virginia Morning, residents around Indian Creek say their water has been contaminated by mining. Briana Heaney went down to Pineville to talk those who are beginning to take legal ...",[],,0.0667,462034162,1,wvpublic.org,news,W Public Broadcasting,https://wvpublic.org/wp-content/uploads/2024/08/082224-Web-Post.png
8286776051,eng,False,2024-08-22,14:49:12,2024-08-22T14:49:12Z,2024-08-22T14:48:08Z,news,0.0,https://dailycallernewsfoundation.org/2024/08/22/judge-finds-rfk-jr-can-bring-censorship-lawsuit-against-biden-admin-after-supreme-court-rejects-states-challenge/,Judge Finds RFK Jr. Can Bring Censorship Lawsuit Against Biden Admin After Supreme Court Rejects States' Challenge,"Robert F. Kennedy Jr., speaking at the Bitcoin 2024 Conference in Nashville, Tenn., July 26, 2024. (Screen Capture/CSPAN)

A federal judge ruled Tuesday that Robert F. Kennedy Jr. can continue to ...",[],,-0.0353,462034152,1,dailycallernewsfoundation.org,news,dailycallernewsfoundation.org,
8286775878,eng,False,2024-08-22,14:49:12,2024-08-22T14:49:12Z,2024-08-22T14:48:02Z,news,0.8314,https://www.sgtreport.com/2024/08/robert-f-kennedy-jr-and-trump-both-to-hold-major-events-in-phoenix-on-friday-amid-speculation-of-kennedys-endorsement/,Robert F. Kennedy Jr. and Trump Both to Hold Major Events in Phoenix on Friday Amid Speculation of Kennedy's Endorsement,"Robert F. Kennedy Jr. is set to address the nation from Phoenix, Arizona, on Friday, as he considers whether to drop out of the presidential race and endorse Donald Trump.

By yourNEWS Media ...",[],eng-9832436,0.2235,462034152,1,sgtreport.com,news,SGT Report,
8286772334,eng,False,2024-08-22,14:46:34,2024-08-22T14:46:34Z,2024-08-22T14:45:31Z,news,0.0,https://dailycaller.com/2024/08/22/judge-finds-rfk-jr-can-bring-censorship-lawsuit-against-biden-admin/,Judge Finds RFK Jr. Can Bring Censorship Lawsuit Against Biden Admin After Supreme Court Rejects States' Challenge,"A federal judge ruled Tuesday that Robert F. Kennedy Jr. can continue to pursue his censorship lawsuit against the Biden administration.

The Supreme Court ruled in June that state and individual ...",[],,0.0196,462033994,1,dailycaller.com,news,The Daily Caller,https://cdn01.dailycaller.com/wp-content/uploads/2024/08/GettyImages-1720421711-scaled-e1724336199482.jpg
8286764623,eng,False,2024-08-22,14:41:42,2024-08-22T14:41:42Z,2024-08-22T14:40:24Z,news,0.7529,https://www.ewrestlingnews.com/news/wwe/hulk-hogan-biopic-starring-chris-hemsworth-has-been-canceled,Hulk Hogan Biopic Starring Chris Hemsworth Has Been Canceled,"Breaking News - Rich Swann Arrested, Suspended From TNA Wrestling, Will Enter Rehab

For a long time, there has been discussion about a biopic on Hulk Hogan. However, that talk is now officially ...","{'uri': ['saptarshi_sinha@ewrestlingnews.com'], 'name': ['Saptarshi Sinha'], 'type': ['author'], 'isAgency': [False]}",eng-9837015,0.1059,462033702,1,ewrestlingnews.com,news,eWrestlingNews.com,https://www.ewrestlingnews.com/wp-content/uploads/2024/08/wwe-hulk-hogan-Chris-Hemsworth.png
8286752549,eng,True,2024-08-22,14:33:57,2024-08-22T14:33:57Z,2024-08-22T14:32:09Z,news,0.0,https://www.alternet.org/harris-trump-swing-states/,These 7 swing states now 'toss-ups': polling analysis,"Vice President Kamala Harris at the Ella West Gallery in Durham, North Carolina on March 1 (Creative Commons)

Seven swing states have been declared toss-ups, according to new analysis of political ...",[],,0.098,462033237,1,alternet.org,news,Alternet.org,https://www.alternet.org/media-library/image.jpg?id=53041700&width=1200&height=600&coordinates=0%2C106%2C0%2C107
8286748542,eng,False,2024-08-22,14:30:22,2024-08-22T14:30:22Z,2024-08-22T14:29:09Z,news,0.6157,https://www.pewresearch.org/short-reads/2024/08/22/black-voters-support-harris-over-trump-and-kennedy-by-a-wide-margin/,Black voters support Harris over Trump and Kennedy by a wide margin,"Black registered voters overwhelmingly support Vice President Kamala Harris over former President Donald Trump and Robert F. Kennedy Jr. in the presidential race.

About three-quarters of Black voters ...","{'uri': ['kiana_cox@pewresearch.org'], 'name': ['Kiana Cox'], 'type': ['author'], 'isAgency': [False]}",eng-9829224,0.3176,462033022,1,pewresearch.org,news,Pew Research Center,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/08/SR_24.08.22_black-voters_feature.png?w=1200&h=628&crop=1
8286748325,eng,False,2024-08-22,14:29:56,2024-08-22T14:29:56Z,2024-08-22T14:29:02Z,news,0.4471,https://newsone.com/5494229/naacp-president-derrick-johnson-delivers-project-2025-breakdown/,NAACP President Derrick Johnson Delivers Powerful Breakdown Of Project,"Source: KENT NISHIMURA / Getty

Project 2025 is one of the most talked-about topics regarding the 2024 presidential election and for good reason. The 920-page republican agenda aims to fundamentally ...","{'uri': ['bilal_morris@newsone.com'], 'name': ['Bilal Morris'], 'type': ['author'], 'isAgency': [False]}",eng-9830365,0.3098,462032996,1,newsone.com,news,News One,"https://newsone.com/wp-content/uploads/sites/22/2024/08/17243026160802.jpg?quality=80&strip=all&w=560&crop=0,0,100,320px"
2024-08-462379187,eng,False,2024-08-22,14:28:53,2024-08-22T14:28:53Z,2024-08-22T13:39:52Z,news,0.0,https://eu.usatoday.com/story/news/factcheck/2024/08/22/line-for-walz-not-mpox-fact-check/74877733007/,"Video shows line for Tim Walz rally, not mpox tests | Fact check","Monkeypox is a disease caused by the monkeypox virus, which can be transmitted from person to person, mainly by close physical contact.

The claim: Video shows 'huge lines' for mpox testing in ...","{'uri': ['fact_check@usatoday.com'], 'name': ['Fact Check'], 'type': ['author'], 'isAgency': [False]}",,0.051,462032933,1,usatoday.com,news,USA Today,"https://www.gannett-cdn.com/authoring/authoring-images/2024/08/20/USAT/74879445007-usatsi-24019992.jpg?auto=webp&crop=2014,1133,x0,y379&format=pjpg&width=1200"
2024-08-462371445,eng,True,2024-08-22,14:19:02,2024-08-22T14:19:02Z,2024-08-22T10:15:42Z,news,0.0,https://www.cenlanow.com/news/national/oprah-hits-trump-decency-and-respect-are-on-the-ballot/,Oprah hits Trump: 'Decency and respect are on the ballot',(The Hill) CHICAGO -- Daytime television mega-celebrity Oprah Winfrey told a cheering crowd at the United Center that the 2024 presidential election boils down to a choice of values and character and ...,[],,0.4824,462032342,1,cenlanow.com,news,WNTZ - cenlanow.com,https://www.cenlanow.com/wp-content/uploads/sites/32/2024/08/WinfreyOprah_28ecac-e1724321480386.jpg?strip=1&w=640
2024-08-462370988,eng,False,2024-08-22,14:17:46,2024-08-22T14:17:46Z,2024-08-22T13:57:21Z,news,0.0,https://www.newsweek.com/kristen-wiig-tim-walz-wife-gwen-snl-dnc-1942895,"Kristen Wiig begged for ""SNL"" return over Tim Walz wife video","Saturday Night Live fans are hoping Kristen Wiig returns to the show after a video of Tim Walz's wife has gone viral online.

Gwen Walz had a strong reaction to Barack Obama's speech at the Democratic ...","{'uri': ['megan_cartwright@newsweek.com'], 'name': ['Megan Cartwright'], 'type': ['author'], 'isAgency': [False]}",,0.3098,462032266,1,newsweek.com,news,Newsweek,https://d.newsweek.com/en/full/2455891/kristen-wiig-despicable-me-tim-gwen-walz.webp?w=1600&h=900&q=88&f=2cb80df1dfae193b50f3221a117f1f73
8286719853,eng,False,2024-08-22,14:10:03,2024-08-22T14:10:03Z,2024-08-22T14:09:23Z,news,0.6275,https://techreport.com/crypto-news/brazil-approves-second-sol-etf/,Brazil Approves Second $SOL ETF While US Applications Stall,"There's no indication of US $SOL ETFs being approved anytime soon due to regulatory hurdles.

Brazil's regulatory body, Comissão de Valores Mobiliários (CVM), has approved its second Solana spot ETF ...","{'uri': ['leah_alger@techreport.com'], 'name': ['Leah Alger'], 'type': ['author'], 'isAgency': [False]}",eng-9829136,0.1843,462031803,1,techreport.com,news,The Tech Report,https://techreport.com/wp-content/uploads/2024/08/image-9-1200x686.png
2024-08-462354474,eng,False,2024-08-22,14:07:00,2024-08-22T14:07:00Z,2024-08-22T14:00:47Z,news,0.0,https://chicagodefender.com/?p=612697,The Harris-Walz Ticket: Energizing Voters and Reshaping American Politics,"The Harris-Walz ticket is making waves, energizing voters and transforming the political landscape in ways that have reignited hope and enthusiasm across the country.

Vice President Kamala Harris, ...",[],,0.2784,462031620,1,chicagodefender.com,news,Chicago Defender,https://chicagodefender.com/wp-content/uploads/sites/4/2024/08/VP-Kamala-Harris-and-husband-Douglas-Emhoff-and-Tim-Walz-with-his-wife-Gwen-Photo-Facebook.jpg
2024-08-462348063,eng,False,2024-08-22,14:01:15,2024-08-22T14:01:15Z,2024-08-22T13:37:00Z,news,0.0,https://www.channel3000.com/news/how-rural-voters-could-decide-the-presidential-race/article_bd3554cc-608b-11ef-867f-b3b92bc7d308.html,"""How Rural Voters Could Decide the Presidential Race""","As the 2024 presidential election looms, one key demographic that could influence the outcome is rural voters. According to a recent New York Times poll, 31% of rural voters in critical swing states ...",[],,0.0275,462031275,1,channel3000.com,news,Channel 3000,https://bloximages.newyork1.vip.townnews.com/channel3000.com/content/tncms/assets/v3/editorial/f/96/f96ccc90-608b-11ef-80f6-13f269cbc4df/66c73fabbd393.image.png?crop=1920%2C1008%2C0%2C35&resize=438%2C230&order=crop%2Cresize
8286699722,eng,False,2024-08-22,13:57:46,2024-08-22T13:57:46Z,2024-08-22T13:56:40Z,news,0.0,https://gizmodo.com/i-dont-want-to-use-it-i-want-to-be-it-this-artist-is-on-a-quest-to-become-one-with-ai-2000489375,"'I Donâ€™t Want to Use It, I Want to Be It': This Artist Is on a Quest to Become One With AI","For the last year, artist Avital Meshi has tested how closely she can integrate with OpenAI's technology, becoming its body and its voice.

Avital Meshi says that the best place to eat cheesecake ...",[],,0.1843,462031066,1,gizmodo.com,news,Gizmodo,https://gizmodo.com/app/uploads/2024/08/ChatGPT-Avital-Meshi-AI-header.jpg
8286691274,eng,True,2024-08-22,13:53:17,2024-08-22T13:53:17Z,2024-08-22T13:50:33Z,news,0.0,https://www.yahoo.com/news/video-shows-line-tim-walz-133952772.html,"Video shows line for Tim Walz rally, not mpox tests | Fact check","An Aug. 18 Threads video (direct link, archive link) shows a large crowd in a grassy field and several buildings in the distance.

""Huge lines to get tested for monkeypox in Omaha, Nebraska. How are ...",[],,0.0118,462030797,1,yahoo.com,news,Yahoo,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
8286686108,eng,False,2024-08-22,13:47:33,2024-08-22T13:47:33Z,2024-08-22T13:46:44Z,news,0.0,https://ca.news.yahoo.com/video-shows-line-tim-walz-133952772.html,"Video shows line for Tim Walz rally, not mpox tests | Fact check","An Aug. 18 Threads video (direct link, archive link) shows a large crowd in a grassy field and several buildings in the distance.

""Huge lines to get tested for monkeypox in Omaha, Nebraska. How are ...",[],,0.0118,462030453,1,ca.news.yahoo.com,news,Yahoo,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
8286679690,eng,False,2024-08-22,13:43:21,2024-08-22T13:43:21Z,2024-08-22T13:42:36Z,news,0.0,https://www.thewrap.com/cable-tv-dead-hollywood-future/,Hollywood Finally Admitted Cable TV Is Dying: What Happens Next? | Analysis,"As Paramount, Warner Bros. Discovery and more face the reality of linear's demise, the final chapter kicks off with a cable provider standoff

The write-down of linear assets by major entertainment ...","{'uri': ['jose_alejandro_bastidas@thewrap.com'], 'name': ['Jose Alejandro Bastidas'], 'type': ['author'], 'isAgency': [False]}",,0.1451,462030201,1,thewrap.com,news,TheWrap,https://www.thewrap.com/wp-content/uploads/2024/08/cable-tv-dying-art-christopher-smith.jpg
8286677192,eng,False,2024-08-22,13:41:58,2024-08-22T13:41:58Z,2024-08-22T13:41:14Z,news,0.5647,https://www.ethnews.com/cryptocurrency-industry-shatters-records-with-unprecedented-political-donations-in-2024-us-presidential-election/,Cryptocurrency Industry Shatters Records with Unprecedented Political Donations in 2024 US Presidential Election,"The donations, largely from Coinbase and Ripple, aim to expand the industry's political influence through bipartisan support, primarily funneled into the Fairshake Super PAC.

In an unprecedented ...","{'uri': ['bhushan_akolkar@ethnews.com'], 'name': ['Bhushan Akolkar'], 'type': ['author'], 'isAgency': [False]}",eng-9836208,0.2706,462030118,1,ethnews.com,news,ETHNews,https://www.ethnews.com/wp-content/uploads/2024/08/Screenshot-2024-08-22-145134.png
8286676320,eng,False,2024-08-22,13:41:47,2024-08-22T13:41:47Z,2024-08-22T13:40:43Z,news,0.0,https://www.popsugar.com/fitness/how-deal-election-stress-42584730,A Therapist On How to Get Through an Election Year Without Freaking Out,"Election years are prime times for heightened anxiety -- and the 2024 race is shaping up to be particularly stressful. The country is arguably more divided than ever and there's a lot at stake, from ...","{'uri': ['chandler_plante@popsugar.com'], 'name': ['Chandler Plante'], 'type': ['author'], 'isAgency': [False]}",,-0.2549,462030107,1,popsugar.com,news,POPSUGAR UK,https://media1.popsugar-assets.com/files/thumbor/G5MNQ3gAc8nQ-HMQ0UWrL7c1a7o=/0x868:5152x3444/fit-in/5164x3444/top/filters:format_auto():quality(85):upscale()/2024/08/21/771/n/1922729/2754954466c62465898057.39141959_.jpg
8286665467,eng,False,2024-08-22,13:35:35,2024-08-22T13:35:35Z,2024-08-22T13:34:16Z,news,0.7647,https://www.dailymail.co.uk/galleries/article-13769143/childless-cat-lady-Oprahs-DNC-speech-gaffe-hits-back.html,'childless cat lady' in Oprah's DNC speech gaffe hits back,"The woman who became the unwitting focus of Oprah Winfrey's rant at J.D. Vance has responded to the gaffe, saying she is 'disgusted' by the Republican vice presidential nominee's jibe at 'childless ...",[],eng-9837076,0.0039,462029735,1,dailymail.co.uk,news,Daily Mail Online,https://i.dailymail.co.uk/1s/2024/08/22/09/88798403-0-image-m-21_1724313933513.jpg
8286665024,eng,True,2024-08-22,13:35:33,2024-08-22T13:35:33Z,2024-08-22T13:33:57Z,news,0.0,https://www.timesexaminer.com/2024-election/12881-michelle-obama-endorses-porn-in-schools-and-transing-kids-on-dnc-day-2,Michelle Obama Endorses Porn in Schools and Transing Kids on DNC Day 2,"Former First Lady Michelle Obama celebrated ""children"" identifying as transgender, vilified concerned parents' efforts to remove pornographic books from children's sections of school libraries, and ...","{'uri': ['washington_stand@timesexaminer.com'], 'name': ['Washington Stand'], 'type': ['author'], 'isAgency': [False]}",,0.4039,462029733,1,timesexaminer.com,news,The Times Examiner,https://www.timesexaminer.com/images/18-08/Michelle-Obama-Endorses-Porn-in-Schools-and-Transing-Kids-on-DNC-Day-2.jpg
8286656075,eng,False,2024-08-22,13:29:09,2024-08-22T13:29:09Z,2024-08-22T13:27:52Z,news,0.0,https://timesexaminer.com/2024-election/12881-michelle-obama-endorses-porn-in-schools-and-transing-kids-on-dnc-day-2,Michelle Obama Endorses Porn in Schools and Transing Kids on DNC Day 2,"Former First Lady Michelle Obama celebrated ""children"" identifying as transgender, vilified concerned parents' efforts to remove pornographic books from children's sections of school libraries, and ...","{'uri': ['washington_stand@timesexaminer.com'], 'name': ['Washington Stand'], 'type': ['author'], 'isAgency': [False]}",,0.4039,462029349,1,timesexaminer.com,news,The Times Examiner,https://timesexaminer.com/images/18-08/Michelle-Obama-Endorses-Porn-in-Schools-and-Transing-Kids-on-DNC-Day-2.jpg
8286656144,eng,False,2024-08-22,13:28:53,2024-08-22T13:28:53Z,2024-08-22T13:27:54Z,news,0.8706,https://howafrica.com/kamala-harris-takes-star-turn-at-democratic-convention/,"Kamala Harris Takes Star Turn At Democratic Convention | HowAfrica Latest news, views, gossip, photos and video","Kamala Harris will deliver the most crucial speech of her political career on Thursday, when she accepts the Democratic presidential nomination in Chicago following a remarkable turnaround in the 2024 ...",[],eng-9838487,0.1608,462029333,1,howafrica.com,news,How Africa News,https://howafrica.com/wp-content/uploads/2024/07/Kamala-harris-.webp
8286641874,eng,False,2024-08-22,13:18:32,2024-08-22T13:18:32Z,2024-08-22T13:17:38Z,news,0.4118,https://resistthemainstream.com/alert-one-candidate-edges-ahead-in-betting-market-during-dnc/,Alert: One Candidate Edges Ahead in Betting Market During DNC,"President Donald Trump has regained his position as the frontrunner in the 2024 presidential election race, according to recent betting market trends.

This shift comes as the Democratic National ...","{'uri': ['jordyn_m@resistthemainstream.com'], 'name': ['Jordyn M.'], 'type': ['author'], 'isAgency': [False]}",eng-9827500,0.2078,462028712,13,resistthemainstream.com,news,Resist the Mainstream,https://resistthemainstream.com/wp-content/uploads/2024/08/1200-X-630-RTM-2024-08-22T084210.206.jpg
8286624285,eng,False,2024-08-22,13:07:09,2024-08-22T13:07:09Z,2024-08-22T13:06:33Z,news,0.8078,https://www.lifezette.com/2024/08/biden-harris-commerce-secretary-put-her-ignorance-on-full-display-on-live-tv-video/,Biden-Harris Commerce Secretary Put Her Ignorance On Full Display On Live TV [VIDEO],"Commerce Secretary Gina Raimondo faced significant backlash on social media after admitting during an interview with ABC News on Wednesday that she was not ""familiar"" with a major revision to the jobs ...",[],eng-9836937,0.098,462028029,1,lifezette.com,news,LifeZette,https://www.lifezette.com/wp-content/uploads/2024/08/2024.08.22-01.04-lifezette-66c73768743f7.jpg
2024-08-462275675,eng,False,2024-08-22,13:00:54,2024-08-22T13:00:54Z,2024-08-22T12:58:50Z,news,0.7412,https://www.thelocal.es/20240822/americans-in-spain-how-to-vote-in-the-us-presidential-election-from-abroad,Americans in Spain: How to vote in the US presidential election from abroad,"As the 2024 presidential election draws near, here is everything US citizens in Spain need to know about voting from overseas.

Unlike some countries, the US does not limit voting to people who live ...",[],eng-9836813,-0.0588,462027654,1,thelocal.es,news,The Local Spain,"https://apiwp.thelocal.com/cdn-cgi/image/format=webp,width=1200,quality=75/https://apiwp.thelocal.com/wp-content/uploads/2024/08/watermarks-logo-pexels-brett-sayles-1046399.jpg"
2024-08-462272021,eng,True,2024-08-22,12:54:02,2024-08-22T12:54:02Z,2024-08-22T04:01:26Z,news,0.0,https://eu.poconorecord.com/story/news/politics/elections/2024/08/21/pennsylvania-gov-josh-shapiro-takes-the-stage-at-dnc-watch/74890974007/,"'You have the power,' Pennsylvania Gov. Josh Shapiro tells voters in DNC speech","The 51-year-old spoke about protecting Americans' freedoms, saying Harris has dedicated her career to progress whereas the former president Donald Trump ""Wants to take away our rights and our ...",[],,0.3804,462027242,1,eu.poconorecord.com,news,Pocono Record,"https://www.gannett-cdn.com/authoring/authoring-images/2024/08/22/USAT/74898154007-2167848145.jpg?auto=webp&crop=5080,2858,x0,y264&format=pjpg&width=1200"
8286577928,eng,False,2024-08-22,12:37:16,2024-08-22T12:37:16Z,2024-08-22T12:36:35Z,news,0.698,https://www.firstpost.com/world/2024-us-presidential-election-independent-robert-f-kennedy-jr-exit-effect-donald-trump-kamala-harris-polls-13807289.html,"As Independent candidate Robert F Kennedy Jr plans to quit, what it means for Harris & Trump?","Robert F Kennedy Jr, the Independent candidate with no chance to win the 2024 presidential election, is formally expected to exit the contest.

While his presence or absence in the race may appear to ...",[],eng-9832436,0.3961,462026236,1,firstpost.com,news,Firstpost,"https://images.firstpost.com/uploads/2024/08/Untitled-2024-08-22T175448.276-2024-08-ababc6ba24c88c8affec42bde9f3c13e.jpg?im=FitAndFill=(1200,675)"
8286543092,eng,False,2024-08-22,12:14:27,2024-08-22T12:14:27Z,2024-08-22T12:13:58Z,news,0.498,https://www.stopdebankiers.com/oprah-hits-trump-decency-and-respect-are-on-the-ballot/,Oprah hits Trump: 'Decency and respect are on the ballot' - SDB AI & Politics,CHICAGO -- Daytime television mega-celebrity Oprah Winfrey told a cheering crowd at the United Center that the 2024 presidential election boils down to a choice of values and character and warned that ...,[],eng-9832419,0.4196,462024867,1,stopdebankiers.com,news,SDB,https://www.stopdebankiers.com/wp-content/uploads/2024/08/WinfreyOprah_28ecac.jpg
