Date,Voice,Trial,State,Result
09/17/24,MSNBC,61,MI,0
09/17/24,MSNBC,61,MN,0
09/17/24,MSNBC,61,MS,1
09/17/24,MSNBC,61,MO,1
09/17/24,MSNBC,61,MT,1
09/17/24,MSNBC,61,NE,1
09/17/24,MSNBC,61,NV,0
09/17/24,MSNBC,61,NH,0
09/17/24,MSNBC,61,NJ,0
09/17/24,MSNBC,61,NM,0
09/17/24,MSNBC,61,NY,0
09/17/24,MSNBC,61,NC,1
09/17/24,MSNBC,61,ND,1
09/17/24,MSNBC,61,OH,1
09/17/24,MSNBC,61,OK,1
09/17/24,MSNBC,61,OR,0
09/17/24,MSNBC,61,PA,0
09/17/24,MSNBC,61,RI,0
09/17/24,MSNBC,61,SC,1
09/17/24,MSNBC,61,SD,1
09/17/24,MSNBC,61,TN,1
09/17/24,MSNBC,61,TX,1
09/17/24,MSNBC,61,UT,1
09/17/24,MSNBC,61,VT,0
09/17/24,MSNBC,61,VA,0
09/17/24,MSNBC,61,WA,0
09/17/24,MSNBC,61,WV,1
09/17/24,MSNBC,61,WI,0
09/17/24,MSNBC,61,WY,1
09/17/24,MSNBC,62,AL,1
09/17/24,MSNBC,62,AK,1
09/17/24,MSNBC,62,AZ,0
09/17/24,MSNBC,62,AR,1
09/17/24,MSNBC,62,CA,0
09/17/24,MSNBC,62,CO,0
09/17/24,MSNBC,62,CT,0
09/17/24,MSNBC,62,DC,0
09/17/24,MSNBC,62,DE,0
09/17/24,MSNBC,62,FL,1
09/17/24,MSNBC,62,GA,0
09/17/24,MSNBC,62,HI,0
09/17/24,MSNBC,62,ID,1
09/17/24,MSNBC,62,IL,0
09/17/24,MSNBC,62,IN,1
09/17/24,MSNBC,62,IA,1
09/17/24,MSNBC,62,KS,1
09/17/24,MSNBC,62,KY,1
09/17/24,MSNBC,62,LA,1
09/17/24,MSNBC,62,ME,0
09/17/24,MSNBC,62,MD,0
09/17/24,MSNBC,62,MA,0
09/17/24,MSNBC,62,MI,0
09/17/24,MSNBC,62,MN,0
09/17/24,MSNBC,62,MS,1
09/17/24,MSNBC,62,MO,1
09/17/24,MSNBC,62,MT,1
09/17/24,MSNBC,62,NE,1
09/17/24,MSNBC,62,NV,0
09/17/24,MSNBC,62,NH,0
09/17/24,MSNBC,62,NJ,0
09/17/24,MSNBC,62,NM,0
09/17/24,MSNBC,62,NY,0
09/17/24,MSNBC,62,NC,0
09/17/24,MSNBC,62,ND,1
09/17/24,MSNBC,62,OH,1
09/17/24,MSNBC,62,OK,1
09/17/24,MSNBC,62,OR,0
09/17/24,MSNBC,62,PA,0
09/17/24,MSNBC,62,RI,0
09/17/24,MSNBC,62,SC,1
09/17/24,MSNBC,62,SD,1
09/17/24,MSNBC,62,TN,1
09/17/24,MSNBC,62,TX,1
09/17/24,MSNBC,62,UT,1
09/17/24,MSNBC,62,VT,0
09/17/24,MSNBC,62,VA,0
09/17/24,MSNBC,62,WA,0
09/17/24,MSNBC,62,WV,1
09/17/24,MSNBC,62,WI,0
09/17/24,MSNBC,62,WY,1
09/17/24,MSNBC,63,AL,1
09/17/24,MSNBC,63,AK,1
09/17/24,MSNBC,63,AZ,0
09/17/24,MSNBC,63,AR,1
09/17/24,MSNBC,63,CA,0
09/17/24,MSNBC,63,CO,0
09/17/24,MSNBC,63,CT,0
09/17/24,MSNBC,63,DC,0
09/17/24,MSNBC,63,DE,0
09/17/24,MSNBC,63,FL,1
09/17/24,MSNBC,63,GA,0
09/17/24,MSNBC,63,HI,0
09/17/24,MSNBC,63,ID,1
09/17/24,MSNBC,63,IL,0
09/17/24,MSNBC,63,IN,1
09/17/24,MSNBC,63,IA,1
09/17/24,MSNBC,63,KS,1
09/17/24,MSNBC,63,KY,1
09/17/24,MSNBC,63,LA,1
09/17/24,MSNBC,63,ME,0
09/17/24,MSNBC,63,MD,0
09/17/24,MSNBC,63,MA,0
09/17/24,MSNBC,63,MI,0
09/17/24,MSNBC,63,MN,0
09/17/24,MSNBC,63,MS,1
09/17/24,MSNBC,63,MO,1
09/17/24,MSNBC,63,MT,1
09/17/24,MSNBC,63,NE,1
09/17/24,MSNBC,63,NV,0
09/17/24,MSNBC,63,NH,0
09/17/24,MSNBC,63,NJ,0
09/17/24,MSNBC,63,NM,0
09/17/24,MSNBC,63,NY,0
09/17/24,MSNBC,63,NC,0
09/17/24,MSNBC,63,ND,1
09/17/24,MSNBC,63,OH,1
09/17/24,MSNBC,63,OK,1
09/17/24,MSNBC,63,OR,0
09/17/24,MSNBC,63,PA,0
09/17/24,MSNBC,63,RI,0
09/17/24,MSNBC,63,SC,1
09/17/24,MSNBC,63,SD,1
09/17/24,MSNBC,63,TN,1
09/17/24,MSNBC,63,TX,1
09/17/24,MSNBC,63,UT,1
09/17/24,MSNBC,63,VT,0
09/17/24,MSNBC,63,VA,0
09/17/24,MSNBC,63,WA,0
09/17/24,MSNBC,63,WV,1
09/17/24,MSNBC,63,WI,0
09/17/24,MSNBC,63,WY,1
09/17/24,MSNBC,64,AL,0
09/17/24,MSNBC,64,AK,0
09/17/24,MSNBC,64,AZ,0
09/17/24,MSNBC,64,AR,0
09/17/24,MSNBC,64,CA,0
09/17/24,MSNBC,64,CO,0
09/17/24,MSNBC,64,CT,0
09/17/24,MSNBC,64,DC,0
09/17/24,MSNBC,64,DE,0
09/17/24,MSNBC,64,FL,0
09/17/24,MSNBC,64,GA,0
09/17/24,MSNBC,64,HI,0
09/17/24,MSNBC,64,ID,0
09/17/24,MSNBC,64,IL,0
09/17/24,MSNBC,64,IN,0
09/17/24,MSNBC,64,IA,0
09/17/24,MSNBC,64,KS,0
09/17/24,MSNBC,64,KY,0
09/17/24,MSNBC,64,LA,0
09/17/24,MSNBC,64,ME,0
09/17/24,MSNBC,64,MD,0
09/17/24,MSNBC,64,MA,0
09/17/24,MSNBC,64,MI,1
09/17/24,MSNBC,64,MN,1
09/17/24,MSNBC,64,MS,1
09/17/24,MSNBC,64,MO,1
09/17/24,MSNBC,64,MT,1
09/17/24,MSNBC,64,NE,1
09/17/24,MSNBC,64,NV,1
09/17/24,MSNBC,64,NH,1
09/17/24,MSNBC,64,NJ,1
09/17/24,MSNBC,64,NM,1
09/17/24,MSNBC,64,NY,1
09/17/24,MSNBC,64,NC,1
09/17/24,MSNBC,64,ND,1
09/17/24,MSNBC,64,OH,1
09/17/24,MSNBC,64,OK,1
09/17/24,MSNBC,64,OR,1
09/17/24,MSNBC,64,PA,1
09/17/24,MSNBC,64,RI,1
09/17/24,MSNBC,64,SC,1
09/17/24,MSNBC,64,SD,1
09/17/24,MSNBC,64,TN,1
09/17/24,MSNBC,64,TX,1
09/17/24,MSNBC,64,UT,1
09/17/24,MSNBC,64,VT,1
09/17/24,MSNBC,64,VA,1
09/17/24,MSNBC,64,WA,1
09/17/24,MSNBC,64,WV,0
09/17/24,MSNBC,64,WI,0
09/17/24,MSNBC,64,WY,0
09/17/24,MSNBC,65,AL,1
09/17/24,MSNBC,65,AK,1
09/17/24,MSNBC,65,AZ,0
09/17/24,MSNBC,65,AR,1
09/17/24,MSNBC,65,CA,0
09/17/24,MSNBC,65,CO,0
09/17/24,MSNBC,65,CT,0
09/17/24,MSNBC,65,DC,0
09/17/24,MSNBC,65,DE,0
09/17/24,MSNBC,65,FL,1
09/17/24,MSNBC,65,GA,0
09/17/24,MSNBC,65,HI,0
09/17/24,MSNBC,65,ID,1
09/17/24,MSNBC,65,IL,0
09/17/24,MSNBC,65,IN,1
09/17/24,MSNBC,65,IA,1
09/17/24,MSNBC,65,KS,1
09/17/24,MSNBC,65,KY,1
09/17/24,MSNBC,65,LA,1
09/17/24,MSNBC,65,ME,0
09/17/24,MSNBC,65,MD,0
09/17/24,MSNBC,65,MA,0
09/17/24,MSNBC,65,MI,0
09/17/24,MSNBC,65,MN,0
09/17/24,MSNBC,65,MS,1
09/17/24,MSNBC,65,MO,1
09/17/24,MSNBC,65,MT,1
09/17/24,MSNBC,65,NE,1
09/17/24,MSNBC,65,NV,0
09/17/24,MSNBC,65,NH,0
09/17/24,MSNBC,65,NJ,0
09/17/24,MSNBC,65,NM,0
09/17/24,MSNBC,65,NY,0
09/17/24,MSNBC,65,NC,1
09/17/24,MSNBC,65,ND,1
09/17/24,MSNBC,65,OH,1
09/17/24,MSNBC,65,OK,1
09/17/24,MSNBC,65,OR,0
09/17/24,MSNBC,65,PA,0
09/17/24,MSNBC,65,RI,0
09/17/24,MSNBC,65,SC,1
09/17/24,MSNBC,65,SD,1
09/17/24,MSNBC,65,TN,1
09/17/24,MSNBC,65,TX,1
09/17/24,MSNBC,65,UT,1
09/17/24,MSNBC,65,VT,0
09/17/24,MSNBC,65,VA,0
09/17/24,MSNBC,65,WA,0
09/17/24,MSNBC,65,WV,1
09/17/24,MSNBC,65,WI,0
09/17/24,MSNBC,65,WY,1
09/17/24,MSNBC,66,AL,1
09/17/24,MSNBC,66,AK,1
09/17/24,MSNBC,66,AZ,0
09/17/24,MSNBC,66,AR,1
09/17/24,MSNBC,66,CA,0
09/17/24,MSNBC,66,CO,0
09/17/24,MSNBC,66,CT,0
09/17/24,MSNBC,66,DC,0
09/17/24,MSNBC,66,DE,0
09/17/24,MSNBC,66,FL,1
09/17/24,MSNBC,66,GA,0
09/17/24,MSNBC,66,HI,0
09/17/24,MSNBC,66,ID,1
09/17/24,MSNBC,66,IL,0
09/17/24,MSNBC,66,IN,1
09/17/24,MSNBC,66,IA,1
09/17/24,MSNBC,66,KS,1
09/17/24,MSNBC,66,KY,1
09/17/24,MSNBC,66,LA,1
09/17/24,MSNBC,66,ME,0
09/17/24,MSNBC,66,MD,0
09/17/24,MSNBC,66,MA,0
09/17/24,MSNBC,66,MI,0
09/17/24,MSNBC,66,MN,0
09/17/24,MSNBC,66,MS,1
09/17/24,MSNBC,66,MO,1
09/17/24,MSNBC,66,MT,1
09/17/24,MSNBC,66,NE,1
09/17/24,MSNBC,66,NV,0
09/17/24,MSNBC,66,NH,0
09/17/24,MSNBC,66,NJ,0
09/17/24,MSNBC,66,NM,0
09/17/24,MSNBC,66,NY,0
09/17/24,MSNBC,66,NC,1
09/17/24,MSNBC,66,ND,1
09/17/24,MSNBC,66,OH,1
09/17/24,MSNBC,66,OK,1
09/17/24,MSNBC,66,OR,0
09/17/24,MSNBC,66,PA,0
09/17/24,MSNBC,66,RI,0
09/17/24,MSNBC,66,SC,1
09/17/24,MSNBC,66,SD,1
09/17/24,MSNBC,66,TN,1
09/17/24,MSNBC,66,TX,1
09/17/24,MSNBC,66,UT,1
09/17/24,MSNBC,66,VT,0
09/17/24,MSNBC,66,VA,0
09/17/24,MSNBC,66,WA,0
09/17/24,MSNBC,66,WV,1
09/17/24,MSNBC,66,WI,0
09/17/24,MSNBC,66,WY,1
09/17/24,MSNBC,67,AL,1
09/17/24,MSNBC,67,AK,1
09/17/24,MSNBC,67,AZ,0
09/17/24,MSNBC,67,AR,1
09/17/24,MSNBC,67,CA,0
09/17/24,MSNBC,67,CO,0
09/17/24,MSNBC,67,CT,0
09/17/24,MSNBC,67,DC,0
09/17/24,MSNBC,67,DE,0
09/17/24,MSNBC,67,FL,1
09/17/24,MSNBC,67,GA,0
09/17/24,MSNBC,67,HI,0
09/17/24,MSNBC,67,ID,1
09/17/24,MSNBC,67,IL,0
09/17/24,MSNBC,67,IN,1
09/17/24,MSNBC,67,IA,1
09/17/24,MSNBC,67,KS,1
09/17/24,MSNBC,67,KY,1
09/17/24,MSNBC,67,LA,1
09/17/24,MSNBC,67,ME,0
09/17/24,MSNBC,67,MD,0
09/17/24,MSNBC,67,MA,0
09/17/24,MSNBC,67,MI,0
09/17/24,MSNBC,67,MN,0
09/17/24,MSNBC,67,MS,1
09/17/24,MSNBC,67,MO,1
09/17/24,MSNBC,67,MT,1
09/17/24,MSNBC,67,NE,1
09/17/24,MSNBC,67,NV,0
09/17/24,MSNBC,67,NH,0
09/17/24,MSNBC,67,NJ,0
09/17/24,MSNBC,67,NM,0
09/17/24,MSNBC,67,NY,0
09/17/24,MSNBC,67,NC,1
09/17/24,MSNBC,67,ND,1
09/17/24,MSNBC,67,OH,1
09/17/24,MSNBC,67,OK,1
09/17/24,MSNBC,67,OR,0
09/17/24,MSNBC,67,PA,0
09/17/24,MSNBC,67,RI,0
09/17/24,MSNBC,67,SC,1
09/17/24,MSNBC,67,SD,1
09/17/24,MSNBC,67,TN,1
09/17/24,MSNBC,67,TX,1
09/17/24,MSNBC,67,UT,1
09/17/24,MSNBC,67,VT,0
09/17/24,MSNBC,67,VA,0
09/17/24,MSNBC,67,WA,0
09/17/24,MSNBC,67,WV,1
09/17/24,MSNBC,67,WI,0
09/17/24,MSNBC,67,WY,1
09/17/24,MSNBC,68,AL,1
09/17/24,MSNBC,68,AK,1
09/17/24,MSNBC,68,AZ,0
09/17/24,MSNBC,68,AR,1
09/17/24,MSNBC,68,CA,0
09/17/24,MSNBC,68,CO,0
09/17/24,MSNBC,68,CT,0
09/17/24,MSNBC,68,DC,0
09/17/24,MSNBC,68,DE,0
09/17/24,MSNBC,68,FL,1
09/17/24,MSNBC,68,GA,0
09/17/24,MSNBC,68,HI,0
09/17/24,MSNBC,68,ID,1
09/17/24,MSNBC,68,IL,0
09/17/24,MSNBC,68,IN,1
09/17/24,MSNBC,68,IA,1
09/17/24,MSNBC,68,KS,1
09/17/24,MSNBC,68,KY,1
09/17/24,MSNBC,68,LA,1
09/17/24,MSNBC,68,ME,0
09/17/24,MSNBC,68,MD,0
09/17/24,MSNBC,68,MA,0
09/17/24,MSNBC,68,MI,0
09/17/24,MSNBC,68,MN,0
09/17/24,MSNBC,68,MS,1
09/17/24,MSNBC,68,MO,1
09/17/24,MSNBC,68,MT,1
09/17/24,MSNBC,68,NE,1
09/17/24,MSNBC,68,NV,0
09/17/24,MSNBC,68,NH,0
09/17/24,MSNBC,68,NJ,0
09/17/24,MSNBC,68,NM,0
09/17/24,MSNBC,68,NY,0
09/17/24,MSNBC,68,NC,1
09/17/24,MSNBC,68,ND,1
09/17/24,MSNBC,68,OH,1
09/17/24,MSNBC,68,OK,1
09/17/24,MSNBC,68,OR,0
09/17/24,MSNBC,68,PA,0
09/17/24,MSNBC,68,RI,0
09/17/24,MSNBC,68,SC,1
09/17/24,MSNBC,68,SD,1
09/17/24,MSNBC,68,TN,1
09/17/24,MSNBC,68,TX,1
09/17/24,MSNBC,68,UT,1
09/17/24,MSNBC,68,VT,0
09/17/24,MSNBC,68,VA,0
09/17/24,MSNBC,68,WA,0
09/17/24,MSNBC,68,WV,1
09/17/24,MSNBC,68,WI,0
09/17/24,MSNBC,68,WY,1
09/17/24,MSNBC,69,AL,1
09/17/24,MSNBC,69,AK,1
09/17/24,MSNBC,69,AZ,0
09/17/24,MSNBC,69,AR,1
09/17/24,MSNBC,69,CA,0
09/17/24,MSNBC,69,CO,0
09/17/24,MSNBC,69,CT,0
09/17/24,MSNBC,69,DC,0
09/17/24,MSNBC,69,DE,0
09/17/24,MSNBC,69,FL,1
09/17/24,MSNBC,69,GA,0
09/17/24,MSNBC,69,HI,0
09/17/24,MSNBC,69,ID,1
09/17/24,MSNBC,69,IL,0
09/17/24,MSNBC,69,IN,1
09/17/24,MSNBC,69,IA,1
09/17/24,MSNBC,69,KS,1
09/17/24,MSNBC,69,KY,1
09/17/24,MSNBC,69,LA,1
09/17/24,MSNBC,69,ME,0
09/17/24,MSNBC,69,MD,0
09/17/24,MSNBC,69,MA,0
09/17/24,MSNBC,69,MI,0
09/17/24,MSNBC,69,MN,0
09/17/24,MSNBC,69,MS,1
09/17/24,MSNBC,69,MO,1
09/17/24,MSNBC,69,MT,1
09/17/24,MSNBC,69,NE,1
09/17/24,MSNBC,69,NV,0
09/17/24,MSNBC,69,NH,0
09/17/24,MSNBC,69,NJ,0
09/17/24,MSNBC,69,NM,0
09/17/24,MSNBC,69,NY,0
09/17/24,MSNBC,69,NC,1
09/17/24,MSNBC,69,ND,1
09/17/24,MSNBC,69,OH,1
09/17/24,MSNBC,69,OK,1
09/17/24,MSNBC,69,OR,0
09/17/24,MSNBC,69,PA,0
09/17/24,MSNBC,69,RI,0
09/17/24,MSNBC,69,SC,1
09/17/24,MSNBC,69,SD,1
09/17/24,MSNBC,69,TN,1
09/17/24,MSNBC,69,TX,1
09/17/24,MSNBC,69,UT,1
09/17/24,MSNBC,69,VT,0
09/17/24,MSNBC,69,VA,0
09/17/24,MSNBC,69,WA,0
09/17/24,MSNBC,69,WV,1
09/17/24,MSNBC,69,WI,0
09/17/24,MSNBC,69,WY,1
09/17/24,MSNBC,70,AL,1
09/17/24,MSNBC,70,AK,1
09/17/24,MSNBC,70,AZ,0
09/17/24,MSNBC,70,AR,1
09/17/24,MSNBC,70,CA,0
09/17/24,MSNBC,70,CO,0
09/17/24,MSNBC,70,CT,0
09/17/24,MSNBC,70,DC,0
09/17/24,MSNBC,70,DE,0
09/17/24,MSNBC,70,FL,1
09/17/24,MSNBC,70,GA,0
09/17/24,MSNBC,70,HI,0
09/17/24,MSNBC,70,ID,1
09/17/24,MSNBC,70,IL,0
09/17/24,MSNBC,70,IN,1
09/17/24,MSNBC,70,IA,1
09/17/24,MSNBC,70,KS,1
09/17/24,MSNBC,70,KY,1
09/17/24,MSNBC,70,LA,1
09/17/24,MSNBC,70,ME,0
09/17/24,MSNBC,70,MD,0
09/17/24,MSNBC,70,MA,0
09/17/24,MSNBC,70,MI,0
09/17/24,MSNBC,70,MN,0
09/17/24,MSNBC,70,MS,1
09/17/24,MSNBC,70,MO,1
09/17/24,MSNBC,70,MT,1
09/17/24,MSNBC,70,NE,1
09/17/24,MSNBC,70,NV,0
09/17/24,MSNBC,70,NH,0
09/17/24,MSNBC,70,NJ,0
09/17/24,MSNBC,70,NM,0
09/17/24,MSNBC,70,NY,0
09/17/24,MSNBC,70,NC,0
09/17/24,MSNBC,70,ND,1
09/17/24,MSNBC,70,OH,1
09/17/24,MSNBC,70,OK,1
09/17/24,MSNBC,70,OR,0
09/17/24,MSNBC,70,PA,0
09/17/24,MSNBC,70,RI,0
09/17/24,MSNBC,70,SC,1
09/17/24,MSNBC,70,SD,1
09/17/24,MSNBC,70,TN,1
09/17/24,MSNBC,70,TX,1
09/17/24,MSNBC,70,UT,1
09/17/24,MSNBC,70,VT,0
09/17/24,MSNBC,70,VA,0
09/17/24,MSNBC,70,WA,0
09/17/24,MSNBC,70,WV,1
09/17/24,MSNBC,70,WI,0
09/17/24,MSNBC,70,WY,1
09/17/24,MSNBC,71,AL,1
09/17/24,MSNBC,71,AK,1
09/17/24,MSNBC,71,AZ,0
09/17/24,MSNBC,71,AR,1
09/17/24,MSNBC,71,CA,0
09/17/24,MSNBC,71,CO,0
09/17/24,MSNBC,71,CT,0
09/17/24,MSNBC,71,DC,0
09/17/24,MSNBC,71,DE,0
09/17/24,MSNBC,71,FL,1
09/17/24,MSNBC,71,GA,0
09/17/24,MSNBC,71,HI,0
09/17/24,MSNBC,71,ID,1
09/17/24,MSNBC,71,IL,0
09/17/24,MSNBC,71,IN,1
09/17/24,MSNBC,71,IA,1
09/17/24,MSNBC,71,KS,1
09/17/24,MSNBC,71,KY,1
09/17/24,MSNBC,71,LA,1
09/17/24,MSNBC,71,ME,0
09/17/24,MSNBC,71,MD,0
09/17/24,MSNBC,71,MA,0
09/17/24,MSNBC,71,MI,0
09/17/24,MSNBC,71,MN,0
09/17/24,MSNBC,71,MS,1
09/17/24,MSNBC,71,MO,1
09/17/24,MSNBC,71,MT,1
09/17/24,MSNBC,71,NE,1
09/17/24,MSNBC,71,NV,0
09/17/24,MSNBC,71,NH,0
09/17/24,MSNBC,71,NJ,0
09/17/24,MSNBC,71,NM,0
09/17/24,MSNBC,71,NY,0
09/17/24,MSNBC,71,NC,0
09/17/24,MSNBC,71,ND,1
09/17/24,MSNBC,71,OH,1
09/17/24,MSNBC,71,OK,1
09/17/24,MSNBC,71,OR,0
09/17/24,MSNBC,71,PA,0
09/17/24,MSNBC,71,RI,0
09/17/24,MSNBC,71,SC,1
09/17/24,MSNBC,71,SD,1
09/17/24,MSNBC,71,TN,1
09/17/24,MSNBC,71,TX,1
09/17/24,MSNBC,71,UT,1
09/17/24,MSNBC,71,VT,0
09/17/24,MSNBC,71,VA,0
09/17/24,MSNBC,71,WA,0
09/17/24,MSNBC,71,WV,1
09/17/24,MSNBC,71,WI,0
09/17/24,MSNBC,71,WY,1
09/17/24,MSNBC,72,AL,1
09/17/24,MSNBC,72,AK,1
09/17/24,MSNBC,72,AZ,0
09/17/24,MSNBC,72,AR,1
09/17/24,MSNBC,72,CA,0
09/17/24,MSNBC,72,CO,0
09/17/24,MSNBC,72,CT,0
09/17/24,MSNBC,72,DC,0
09/17/24,MSNBC,72,DE,0
09/17/24,MSNBC,72,FL,1
09/17/24,MSNBC,72,GA,0
09/17/24,MSNBC,72,HI,0
09/17/24,MSNBC,72,ID,1
09/17/24,MSNBC,72,IL,0
09/17/24,MSNBC,72,IN,1
09/17/24,MSNBC,72,IA,1
09/17/24,MSNBC,72,KS,1
09/17/24,MSNBC,72,KY,1
09/17/24,MSNBC,72,LA,1
09/17/24,MSNBC,72,ME,0
09/17/24,MSNBC,72,MD,0
09/17/24,MSNBC,72,MA,0
09/17/24,MSNBC,72,MI,0
09/17/24,MSNBC,72,MN,0
09/17/24,MSNBC,72,MS,1
09/17/24,MSNBC,72,MO,1
09/17/24,MSNBC,72,MT,1
09/17/24,MSNBC,72,NE,1
09/17/24,MSNBC,72,NV,0
09/17/24,MSNBC,72,NH,0
09/17/24,MSNBC,72,NJ,0
09/17/24,MSNBC,72,NM,0
09/17/24,MSNBC,72,NY,0
09/17/24,MSNBC,72,NC,0
09/17/24,MSNBC,72,ND,1
09/17/24,MSNBC,72,OH,1
09/17/24,MSNBC,72,OK,1
09/17/24,MSNBC,72,OR,0
09/17/24,MSNBC,72,PA,0
09/17/24,MSNBC,72,RI,0
09/17/24,MSNBC,72,SC,1
09/17/24,MSNBC,72,SD,1
09/17/24,MSNBC,72,TN,1
09/17/24,MSNBC,72,TX,1
09/17/24,MSNBC,72,UT,1
09/17/24,MSNBC,72,VT,0
09/17/24,MSNBC,72,VA,0
09/17/24,MSNBC,72,WA,0
09/17/24,MSNBC,72,WV,1
09/17/24,MSNBC,72,WI,0
09/17/24,MSNBC,72,WY,1
09/17/24,MSNBC,73,AL,1
09/17/24,MSNBC,73,AK,1
09/17/24,MSNBC,73,AZ,0
09/17/24,MSNBC,73,AR,1
09/17/24,MSNBC,73,CA,0
09/17/24,MSNBC,73,CO,0
09/17/24,MSNBC,73,CT,0
09/17/24,MSNBC,73,DC,0
09/17/24,MSNBC,73,DE,0
09/17/24,MSNBC,73,FL,1
09/17/24,MSNBC,73,GA,0
09/17/24,MSNBC,73,HI,0
09/17/24,MSNBC,73,ID,1
09/17/24,MSNBC,73,IL,0
09/17/24,MSNBC,73,IN,1
09/17/24,MSNBC,73,IA,1
09/17/24,MSNBC,73,KS,1
09/17/24,MSNBC,73,KY,1
09/17/24,MSNBC,73,LA,1
09/17/24,MSNBC,73,ME,0
09/17/24,MSNBC,73,MD,0
09/17/24,MSNBC,73,MA,0
09/17/24,MSNBC,73,MI,0
09/17/24,MSNBC,73,MN,0
09/17/24,MSNBC,73,MS,1
09/17/24,MSNBC,73,MO,1
09/17/24,MSNBC,73,MT,1
09/17/24,MSNBC,73,NE,1
09/17/24,MSNBC,73,NV,0
09/17/24,MSNBC,73,NH,0
09/17/24,MSNBC,73,NJ,0
09/17/24,MSNBC,73,NM,0
09/17/24,MSNBC,73,NY,0
09/17/24,MSNBC,73,NC,1
09/17/24,MSNBC,73,ND,1
09/17/24,MSNBC,73,OH,1
09/17/24,MSNBC,73,OK,1
09/17/24,MSNBC,73,OR,0
09/17/24,MSNBC,73,PA,0
09/17/24,MSNBC,73,RI,0
09/17/24,MSNBC,73,SC,1
09/17/24,MSNBC,73,SD,1
09/17/24,MSNBC,73,TN,1
09/17/24,MSNBC,73,TX,1
09/17/24,MSNBC,73,UT,1
09/17/24,MSNBC,73,VT,0
09/17/24,MSNBC,73,VA,0
09/17/24,MSNBC,73,WA,0
09/17/24,MSNBC,73,WV,1
09/17/24,MSNBC,73,WI,0
09/17/24,MSNBC,73,WY,1
09/17/24,MSNBC,74,AL,1
09/17/24,MSNBC,74,AK,1
09/17/24,MSNBC,74,AZ,0
09/17/24,MSNBC,74,AR,1
09/17/24,MSNBC,74,CA,0
09/17/24,MSNBC,74,CO,0
09/17/24,MSNBC,74,CT,0
09/17/24,MSNBC,74,DC,0
09/17/24,MSNBC,74,DE,0
09/17/24,MSNBC,74,FL,0
09/17/24,MSNBC,74,GA,0
09/17/24,MSNBC,74,HI,0
09/17/24,MSNBC,74,ID,1
09/17/24,MSNBC,74,IL,0
09/17/24,MSNBC,74,IN,1
09/17/24,MSNBC,74,IA,1
09/17/24,MSNBC,74,KS,1
09/17/24,MSNBC,74,KY,1
09/17/24,MSNBC,74,LA,1
09/17/24,MSNBC,74,ME,0
09/17/24,MSNBC,74,MD,0
09/17/24,MSNBC,74,MA,0
09/17/24,MSNBC,74,MI,0
09/17/24,MSNBC,74,MN,0
09/17/24,MSNBC,74,MS,1
09/17/24,MSNBC,74,MO,1
09/17/24,MSNBC,74,MT,1
09/17/24,MSNBC,74,NE,1
09/17/24,MSNBC,74,NV,0
09/17/24,MSNBC,74,NH,0
09/17/24,MSNBC,74,NJ,0
09/17/24,MSNBC,74,NM,0
09/17/24,MSNBC,74,NY,0
09/17/24,MSNBC,74,NC,0
09/17/24,MSNBC,74,ND,1
09/17/24,MSNBC,74,OH,1
09/17/24,MSNBC,74,OK,1
09/17/24,MSNBC,74,OR,0
09/17/24,MSNBC,74,PA,0
09/17/24,MSNBC,74,RI,0
09/17/24,MSNBC,74,SC,1
09/17/24,MSNBC,74,SD,1
09/17/24,MSNBC,74,TN,1
09/17/24,MSNBC,74,TX,1
09/17/24,MSNBC,74,UT,1
09/17/24,MSNBC,74,VT,0
09/17/24,MSNBC,74,VA,0
09/17/24,MSNBC,74,WA,0
09/17/24,MSNBC,74,WV,1
09/17/24,MSNBC,74,WI,0
09/17/24,MSNBC,74,WY,1
09/17/24,MSNBC,75,AL,1
09/17/24,MSNBC,75,AK,1
09/17/24,MSNBC,75,AZ,0
09/17/24,MSNBC,75,AR,1
09/17/24,MSNBC,75,CA,0
09/17/24,MSNBC,75,CO,0
09/17/24,MSNBC,75,CT,0
09/17/24,MSNBC,75,DC,0
09/17/24,MSNBC,75,DE,0
09/17/24,MSNBC,75,FL,0
09/17/24,MSNBC,75,GA,0
09/17/24,MSNBC,75,HI,0
09/17/24,MSNBC,75,ID,1
09/17/24,MSNBC,75,IL,0
09/17/24,MSNBC,75,IN,1
09/17/24,MSNBC,75,IA,0
09/17/24,MSNBC,75,KS,1
09/17/24,MSNBC,75,KY,1
09/17/24,MSNBC,75,LA,1
09/17/24,MSNBC,75,ME,0
09/17/24,MSNBC,75,MD,0
09/17/24,MSNBC,75,MA,0
09/17/24,MSNBC,75,MI,0
09/17/24,MSNBC,75,MN,0
09/17/24,MSNBC,75,MS,1
09/17/24,MSNBC,75,MO,1
09/17/24,MSNBC,75,MT,1
09/17/24,MSNBC,75,NE,1
09/17/24,MSNBC,75,NV,0
09/17/24,MSNBC,75,NH,0
09/17/24,MSNBC,75,NJ,0
09/17/24,MSNBC,75,NM,0
09/17/24,MSNBC,75,NY,0
09/17/24,MSNBC,75,NC,0
09/17/24,MSNBC,75,ND,1
09/17/24,MSNBC,75,OH,1
09/17/24,MSNBC,75,OK,1
09/17/24,MSNBC,75,OR,0
09/17/24,MSNBC,75,PA,0
09/17/24,MSNBC,75,RI,0
09/17/24,MSNBC,75,SC,1
09/17/24,MSNBC,75,SD,1
