Date,Voice,Trial,State,Result
10/16/24,MSNBC,816,GA,0
10/16/24,MSNBC,816,HI,0
10/16/24,MSNBC,816,ID,1
10/16/24,MSNBC,816,IL,0
10/16/24,MSNBC,816,IN,1
10/16/24,MSNBC,816,IA,1
10/16/24,MSNBC,816,KS,1
10/16/24,MSNBC,816,KY,1
10/16/24,MSNBC,816,LA,1
10/16/24,MSNBC,816,ME,0
10/16/24,MSNBC,816,MD,0
10/16/24,MSNBC,816,MA,0
10/16/24,MSNBC,816,MI,0
10/16/24,MSNBC,816,MN,0
10/16/24,MSNBC,816,MS,1
10/16/24,MSNBC,816,MO,1
10/16/24,MSNBC,816,MT,1
10/16/24,MSNBC,816,NE,1
10/16/24,MSNBC,816,NV,0
10/16/24,MSNBC,816,NH,0
10/16/24,MSNBC,816,NJ,0
10/16/24,MSNBC,816,NM,0
10/16/24,MSNBC,816,NY,0
10/16/24,MSNBC,816,NC,0
10/16/24,MSNBC,816,ND,1
10/16/24,MSNBC,816,OH,1
10/16/24,MSNBC,816,OK,1
10/16/24,MSNBC,816,OR,0
10/16/24,MSNBC,816,PA,0
10/16/24,MSNBC,816,RI,0
10/16/24,MSNBC,816,SC,1
10/16/24,MSNBC,816,SD,1
10/16/24,MSNBC,816,TN,1
10/16/24,MSNBC,816,TX,1
10/16/24,MSNBC,816,UT,1
10/16/24,MSNBC,816,VT,0
10/16/24,MSNBC,816,VA,0
10/16/24,MSNBC,816,WA,0
10/16/24,MSNBC,816,WV,1
10/16/24,MSNBC,816,WI,0
10/16/24,MSNBC,816,WY,1
10/16/24,MSNBC,817,AL,1
10/16/24,MSNBC,817,AK,1
10/16/24,MSNBC,817,AZ,0
10/16/24,MSNBC,817,AR,1
10/16/24,MSNBC,817,CA,0
10/16/24,MSNBC,817,CO,0
10/16/24,MSNBC,817,CT,0
10/16/24,MSNBC,817,DE,0
10/16/24,MSNBC,817,FL,1
10/16/24,MSNBC,817,GA,0
10/16/24,MSNBC,817,HI,0
10/16/24,MSNBC,817,ID,1
10/16/24,MSNBC,817,IL,0
10/16/24,MSNBC,817,IN,1
10/16/24,MSNBC,817,IA,1
10/16/24,MSNBC,817,KS,1
10/16/24,MSNBC,817,KY,1
10/16/24,MSNBC,817,LA,1
10/16/24,MSNBC,817,ME,0
10/16/24,MSNBC,817,MD,0
10/16/24,MSNBC,817,MA,0
10/16/24,MSNBC,817,MI,0
10/16/24,MSNBC,817,MN,0
10/16/24,MSNBC,817,MS,1
10/16/24,MSNBC,817,MO,1
10/16/24,MSNBC,817,MT,1
10/16/24,MSNBC,817,NE,1
10/16/24,MSNBC,817,NV,0
10/16/24,MSNBC,817,NH,0
10/16/24,MSNBC,817,NJ,0
10/16/24,MSNBC,817,NM,0
10/16/24,MSNBC,817,NY,0
10/16/24,MSNBC,817,NC,0
10/16/24,MSNBC,817,ND,1
10/16/24,MSNBC,817,OH,1
10/16/24,MSNBC,817,OK,1
10/16/24,MSNBC,817,OR,0
10/16/24,MSNBC,817,PA,0
10/16/24,MSNBC,817,RI,0
10/16/24,MSNBC,817,SC,1
10/16/24,MSNBC,817,SD,1
10/16/24,MSNBC,817,TN,1
10/16/24,MSNBC,817,TX,1
10/16/24,MSNBC,817,UT,1
10/16/24,MSNBC,817,VT,0
10/16/24,MSNBC,817,VA,0
10/16/24,MSNBC,817,WA,0
10/16/24,MSNBC,817,WV,1
10/16/24,MSNBC,817,WI,0
10/16/24,MSNBC,817,WY,1
10/16/24,MSNBC,818,AL,1
10/16/24,MSNBC,818,AK,1
10/16/24,MSNBC,818,AZ,0
10/16/24,MSNBC,818,AR,1
10/16/24,MSNBC,818,CA,0
10/16/24,MSNBC,818,CO,0
10/16/24,MSNBC,818,CT,0
10/16/24,MSNBC,818,DE,0
10/16/24,MSNBC,818,FL,1
10/16/24,MSNBC,818,GA,0
10/16/24,MSNBC,818,HI,0
10/16/24,MSNBC,818,ID,1
10/16/24,MSNBC,818,IL,0
10/16/24,MSNBC,818,IN,1
10/16/24,MSNBC,818,IA,1
10/16/24,MSNBC,818,KS,1
10/16/24,MSNBC,818,KY,1
10/16/24,MSNBC,818,LA,1
10/16/24,MSNBC,818,ME,0
10/16/24,MSNBC,818,MD,0
10/16/24,MSNBC,818,MA,0
10/16/24,MSNBC,818,MI,0
10/16/24,MSNBC,818,MN,0
10/16/24,MSNBC,818,MS,1
10/16/24,MSNBC,818,MO,1
10/16/24,MSNBC,818,MT,1
10/16/24,MSNBC,818,NE,1
10/16/24,MSNBC,818,NV,0
10/16/24,MSNBC,818,NH,0
10/16/24,MSNBC,818,NJ,0
10/16/24,MSNBC,818,NM,0
10/16/24,MSNBC,818,NY,0
10/16/24,MSNBC,818,NC,0
10/16/24,MSNBC,818,ND,1
10/16/24,MSNBC,818,OH,1
10/16/24,MSNBC,818,OK,1
10/16/24,MSNBC,818,OR,0
10/16/24,MSNBC,818,PA,0
10/16/24,MSNBC,818,RI,0
10/16/24,MSNBC,818,SC,1
10/16/24,MSNBC,818,SD,1
10/16/24,MSNBC,818,TN,1
10/16/24,MSNBC,818,TX,1
10/16/24,MSNBC,818,UT,1
10/16/24,MSNBC,818,VT,0
10/16/24,MSNBC,818,VA,0
10/16/24,MSNBC,818,WA,0
10/16/24,MSNBC,818,WV,1
10/16/24,MSNBC,818,WI,0
10/16/24,MSNBC,818,WY,1
10/16/24,MSNBC,819,AL,1
10/16/24,MSNBC,819,AK,1
10/16/24,MSNBC,819,AZ,0
10/16/24,MSNBC,819,AR,1
10/16/24,MSNBC,819,CA,0
10/16/24,MSNBC,819,CO,0
10/16/24,MSNBC,819,CT,0
10/16/24,MSNBC,819,DE,0
10/16/24,MSNBC,819,FL,1
10/16/24,MSNBC,819,GA,0
10/16/24,MSNBC,819,HI,0
10/16/24,MSNBC,819,ID,1
10/16/24,MSNBC,819,IL,0
10/16/24,MSNBC,819,IN,1
10/16/24,MSNBC,819,IA,1
10/16/24,MSNBC,819,KS,1
10/16/24,MSNBC,819,KY,1
10/16/24,MSNBC,819,LA,1
10/16/24,MSNBC,819,ME,0
10/16/24,MSNBC,819,MD,0
10/16/24,MSNBC,819,MA,0
10/16/24,MSNBC,819,MI,0
10/16/24,MSNBC,819,MN,0
10/16/24,MSNBC,819,MS,1
10/16/24,MSNBC,819,MO,1
10/16/24,MSNBC,819,MT,1
10/16/24,MSNBC,819,NE,1
10/16/24,MSNBC,819,NV,0
10/16/24,MSNBC,819,NH,0
10/16/24,MSNBC,819,NJ,0
10/16/24,MSNBC,819,NM,0
10/16/24,MSNBC,819,NY,0
10/16/24,MSNBC,819,NC,0
10/16/24,MSNBC,819,ND,1
10/16/24,MSNBC,819,OH,1
10/16/24,MSNBC,819,OK,1
10/16/24,MSNBC,819,OR,0
10/16/24,MSNBC,819,PA,0
10/16/24,MSNBC,819,RI,0
10/16/24,MSNBC,819,SC,1
10/16/24,MSNBC,819,SD,1
10/16/24,MSNBC,819,TN,1
10/16/24,MSNBC,819,TX,1
10/16/24,MSNBC,819,UT,1
10/16/24,MSNBC,819,VT,0
10/16/24,MSNBC,819,VA,0
10/16/24,MSNBC,819,WA,0
10/16/24,MSNBC,819,WV,1
10/16/24,MSNBC,819,WI,0
10/16/24,MSNBC,819,WY,1
10/16/24,MSNBC,820,AL,1
10/16/24,MSNBC,820,AK,1
10/16/24,MSNBC,820,AZ,0
10/16/24,MSNBC,820,AR,1
10/16/24,MSNBC,820,CA,0
10/16/24,MSNBC,820,CO,0
10/16/24,MSNBC,820,CT,0
10/16/24,MSNBC,820,DE,0
10/16/24,MSNBC,820,FL,1
10/16/24,MSNBC,820,GA,0
10/16/24,MSNBC,820,HI,0
10/16/24,MSNBC,820,ID,1
10/16/24,MSNBC,820,IL,0
10/16/24,MSNBC,820,IN,1
10/16/24,MSNBC,820,IA,1
10/16/24,MSNBC,820,KS,1
10/16/24,MSNBC,820,KY,1
10/16/24,MSNBC,820,LA,1
10/16/24,MSNBC,820,ME,0
10/16/24,MSNBC,820,MD,0
10/16/24,MSNBC,820,MA,0
10/16/24,MSNBC,820,MI,0
10/16/24,MSNBC,820,MN,0
10/16/24,MSNBC,820,MS,1
10/16/24,MSNBC,820,MO,1
10/16/24,MSNBC,820,MT,1
10/16/24,MSNBC,820,NE,1
10/16/24,MSNBC,820,NV,0
10/16/24,MSNBC,820,NH,0
10/16/24,MSNBC,820,NJ,0
10/16/24,MSNBC,820,NM,0
10/16/24,MSNBC,820,NY,0
10/16/24,MSNBC,820,NC,0
10/16/24,MSNBC,820,ND,1
10/16/24,MSNBC,820,OH,1
10/16/24,MSNBC,820,OK,1
10/16/24,MSNBC,820,OR,0
10/16/24,MSNBC,820,PA,0
10/16/24,MSNBC,820,RI,0
10/16/24,MSNBC,820,SC,1
10/16/24,MSNBC,820,SD,1
10/16/24,MSNBC,820,TN,1
10/16/24,MSNBC,820,TX,1
10/16/24,MSNBC,820,UT,1
10/16/24,MSNBC,820,VT,0
10/16/24,MSNBC,820,VA,0
10/16/24,MSNBC,820,WA,0
10/16/24,MSNBC,820,WV,1
10/16/24,MSNBC,820,WI,0
10/16/24,MSNBC,820,WY,1
10/16/24,MSNBC,821,AL,1
10/16/24,MSNBC,821,AK,1
10/16/24,MSNBC,821,AZ,0
10/16/24,MSNBC,821,AR,1
10/16/24,MSNBC,821,CA,0
10/16/24,MSNBC,821,CO,0
10/16/24,MSNBC,821,CT,0
10/16/24,MSNBC,821,DE,0
10/16/24,MSNBC,821,FL,1
10/16/24,MSNBC,821,GA,0
10/16/24,MSNBC,821,HI,0
10/16/24,MSNBC,821,ID,1
10/16/24,MSNBC,821,IL,0
10/16/24,MSNBC,821,IN,1
10/16/24,MSNBC,821,IA,1
10/16/24,MSNBC,821,KS,1
10/16/24,MSNBC,821,KY,1
10/16/24,MSNBC,821,LA,1
10/16/24,MSNBC,821,ME,0
10/16/24,MSNBC,821,MD,0
10/16/24,MSNBC,821,MA,0
10/16/24,MSNBC,821,MI,0
10/16/24,MSNBC,821,MN,0
10/16/24,MSNBC,821,MS,1
10/16/24,MSNBC,821,MO,1
10/16/24,MSNBC,821,MT,1
10/16/24,MSNBC,821,NE,1
10/16/24,MSNBC,821,NV,0
10/16/24,MSNBC,821,NH,0
10/16/24,MSNBC,821,NJ,0
10/16/24,MSNBC,821,NM,0
10/16/24,MSNBC,821,NY,0
10/16/24,MSNBC,821,NC,0
10/16/24,MSNBC,821,ND,1
10/16/24,MSNBC,821,OH,1
10/16/24,MSNBC,821,OK,1
10/16/24,MSNBC,821,OR,0
10/16/24,MSNBC,821,PA,0
10/16/24,MSNBC,821,RI,0
10/16/24,MSNBC,821,SC,1
10/16/24,MSNBC,821,SD,1
10/16/24,MSNBC,821,TN,1
10/16/24,MSNBC,821,TX,1
10/16/24,MSNBC,821,UT,1
10/16/24,MSNBC,821,VT,0
10/16/24,MSNBC,821,VA,0
10/16/24,MSNBC,821,WA,0
10/16/24,MSNBC,821,WV,1
10/16/24,MSNBC,821,WI,0
10/16/24,MSNBC,821,WY,1
10/16/24,MSNBC,822,AL,1
10/16/24,MSNBC,822,AK,1
10/16/24,MSNBC,822,AZ,0
10/16/24,MSNBC,822,AR,1
10/16/24,MSNBC,822,CA,0
10/16/24,MSNBC,822,CO,0
10/16/24,MSNBC,822,CT,0
10/16/24,MSNBC,822,DE,0
10/16/24,MSNBC,822,FL,1
10/16/24,MSNBC,822,GA,0
10/16/24,MSNBC,822,HI,0
10/16/24,MSNBC,822,ID,1
10/16/24,MSNBC,822,IL,0
10/16/24,MSNBC,822,IN,1
10/16/24,MSNBC,822,IA,0
10/16/24,MSNBC,822,KS,1
10/16/24,MSNBC,822,KY,1
10/16/24,MSNBC,822,LA,1
10/16/24,MSNBC,822,ME,0
10/16/24,MSNBC,822,MD,0
10/16/24,MSNBC,822,MA,0
10/16/24,MSNBC,822,MI,0
10/16/24,MSNBC,822,MN,0
10/16/24,MSNBC,822,MS,1
10/16/24,MSNBC,822,MO,1
10/16/24,MSNBC,822,MT,1
10/16/24,MSNBC,822,NE,1
10/16/24,MSNBC,822,NV,0
10/16/24,MSNBC,822,NH,0
10/16/24,MSNBC,822,NJ,0
10/16/24,MSNBC,822,NM,0
10/16/24,MSNBC,822,NY,0
10/16/24,MSNBC,822,NC,0
10/16/24,MSNBC,822,ND,1
10/16/24,MSNBC,822,OH,1
10/16/24,MSNBC,822,OK,1
10/16/24,MSNBC,822,OR,0
10/16/24,MSNBC,822,PA,0
10/16/24,MSNBC,822,RI,0
10/16/24,MSNBC,822,SC,1
10/16/24,MSNBC,822,SD,1
10/16/24,MSNBC,822,TN,1
10/16/24,MSNBC,822,TX,1
10/16/24,MSNBC,822,UT,1
10/16/24,MSNBC,822,VT,0
10/16/24,MSNBC,822,VA,0
10/16/24,MSNBC,822,WA,0
10/16/24,MSNBC,822,WV,1
10/16/24,MSNBC,822,WI,0
10/16/24,MSNBC,822,WY,1
10/16/24,MSNBC,823,AL,1
10/16/24,MSNBC,823,AK,1
10/16/24,MSNBC,823,AZ,0
10/16/24,MSNBC,823,AR,1
10/16/24,MSNBC,823,CA,0
10/16/24,MSNBC,823,CO,0
10/16/24,MSNBC,823,CT,0
10/16/24,MSNBC,823,DE,0
10/16/24,MSNBC,823,FL,1
10/16/24,MSNBC,823,GA,0
10/16/24,MSNBC,823,HI,0
10/16/24,MSNBC,823,ID,1
10/16/24,MSNBC,823,IL,0
10/16/24,MSNBC,823,IN,1
10/16/24,MSNBC,823,IA,1
10/16/24,MSNBC,823,KS,1
10/16/24,MSNBC,823,KY,1
10/16/24,MSNBC,823,LA,1
10/16/24,MSNBC,823,ME,0
10/16/24,MSNBC,823,MD,0
10/16/24,MSNBC,823,MA,0
10/16/24,MSNBC,823,MI,0
10/16/24,MSNBC,823,MN,0
10/16/24,MSNBC,823,MS,1
10/16/24,MSNBC,823,MO,1
10/16/24,MSNBC,823,MT,1
10/16/24,MSNBC,823,NE,1
10/16/24,MSNBC,823,NV,0
10/16/24,MSNBC,823,NH,0
10/16/24,MSNBC,823,NJ,0
10/16/24,MSNBC,823,NM,0
10/16/24,MSNBC,823,NY,0
10/16/24,MSNBC,823,NC,0
10/16/24,MSNBC,823,ND,1
10/16/24,MSNBC,823,OH,1
10/16/24,MSNBC,823,OK,1
10/16/24,MSNBC,823,OR,0
10/16/24,MSNBC,823,PA,0
10/16/24,MSNBC,823,RI,0
10/16/24,MSNBC,823,SC,1
10/16/24,MSNBC,823,SD,1
10/16/24,MSNBC,823,TN,1
10/16/24,MSNBC,823,TX,1
10/16/24,MSNBC,823,UT,1
10/16/24,MSNBC,823,VT,0
10/16/24,MSNBC,823,VA,0
10/16/24,MSNBC,823,WA,0
10/16/24,MSNBC,823,WV,1
10/16/24,MSNBC,823,WI,0
10/16/24,MSNBC,823,WY,1
10/16/24,MSNBC,824,AL,1
10/16/24,MSNBC,824,AK,1
10/16/24,MSNBC,824,AZ,0
10/16/24,MSNBC,824,AR,1
10/16/24,MSNBC,824,CA,0
10/16/24,MSNBC,824,CO,0
10/16/24,MSNBC,824,CT,0
10/16/24,MSNBC,824,DE,0
10/16/24,MSNBC,824,FL,1
10/16/24,MSNBC,824,GA,0
10/16/24,MSNBC,824,HI,0
10/16/24,MSNBC,824,ID,1
10/16/24,MSNBC,824,IL,0
10/16/24,MSNBC,824,IN,1
10/16/24,MSNBC,824,IA,1
10/16/24,MSNBC,824,KS,1
10/16/24,MSNBC,824,KY,1
10/16/24,MSNBC,824,LA,1
10/16/24,MSNBC,824,ME,0
10/16/24,MSNBC,824,MD,0
10/16/24,MSNBC,824,MA,0
10/16/24,MSNBC,824,MI,0
10/16/24,MSNBC,824,MN,0
10/16/24,MSNBC,824,MS,1
10/16/24,MSNBC,824,MO,1
10/16/24,MSNBC,824,MT,1
10/16/24,MSNBC,824,NE,1
10/16/24,MSNBC,824,NV,0
10/16/24,MSNBC,824,NH,0
10/16/24,MSNBC,824,NJ,0
10/16/24,MSNBC,824,NM,0
10/16/24,MSNBC,824,NY,0
10/16/24,MSNBC,824,NC,0
10/16/24,MSNBC,824,ND,1
10/16/24,MSNBC,824,OH,1
10/16/24,MSNBC,824,OK,1
10/16/24,MSNBC,824,OR,0
10/16/24,MSNBC,824,PA,0
10/16/24,MSNBC,824,RI,0
10/16/24,MSNBC,824,SC,1
10/16/24,MSNBC,824,SD,1
10/16/24,MSNBC,824,TN,1
10/16/24,MSNBC,824,TX,1
10/16/24,MSNBC,824,UT,1
10/16/24,MSNBC,824,VT,0
10/16/24,MSNBC,824,VA,0
10/16/24,MSNBC,824,WA,0
10/16/24,MSNBC,824,WV,1
10/16/24,MSNBC,824,WI,0
10/16/24,MSNBC,824,WY,1
10/16/24,MSNBC,825,AL,1
10/16/24,MSNBC,825,AK,1
10/16/24,MSNBC,825,AZ,0
10/16/24,MSNBC,825,AR,1
10/16/24,MSNBC,825,CA,0
10/16/24,MSNBC,825,CO,0
10/16/24,MSNBC,825,CT,0
10/16/24,MSNBC,825,DE,0
10/16/24,MSNBC,825,FL,1
10/16/24,MSNBC,825,GA,0
10/16/24,MSNBC,825,HI,0
10/16/24,MSNBC,825,ID,1
10/16/24,MSNBC,825,IL,0
10/16/24,MSNBC,825,IN,1
10/16/24,MSNBC,825,IA,1
10/16/24,MSNBC,825,KS,1
10/16/24,MSNBC,825,KY,1
10/16/24,MSNBC,825,LA,1
10/16/24,MSNBC,825,ME,0
10/16/24,MSNBC,825,MD,0
10/16/24,MSNBC,825,MA,0
10/16/24,MSNBC,825,MI,0
10/16/24,MSNBC,825,MN,0
10/16/24,MSNBC,825,MS,1
10/16/24,MSNBC,825,MO,1
10/16/24,MSNBC,825,MT,1
10/16/24,MSNBC,825,NE,1
10/16/24,MSNBC,825,NV,0
10/16/24,MSNBC,825,NH,0
10/16/24,MSNBC,825,NJ,0
10/16/24,MSNBC,825,NM,0
10/16/24,MSNBC,825,NY,0
10/16/24,MSNBC,825,NC,0
10/16/24,MSNBC,825,ND,1
10/16/24,MSNBC,825,OH,1
10/16/24,MSNBC,825,OK,1
10/16/24,MSNBC,825,OR,0
10/16/24,MSNBC,825,PA,0
10/16/24,MSNBC,825,RI,0
10/16/24,MSNBC,825,SC,1
10/16/24,MSNBC,825,SD,1
10/16/24,MSNBC,825,TN,1
10/16/24,MSNBC,825,TX,1
10/16/24,MSNBC,825,UT,1
10/16/24,MSNBC,825,VT,0
10/16/24,MSNBC,825,VA,0
10/16/24,MSNBC,825,WA,0
10/16/24,MSNBC,825,WV,1
10/16/24,MSNBC,825,WI,0
10/16/24,MSNBC,825,WY,1
10/16/24,MSNBC,826,AL,1
10/16/24,MSNBC,826,AK,1
10/16/24,MSNBC,826,AZ,0
10/16/24,MSNBC,826,AR,1
10/16/24,MSNBC,826,CA,0
10/16/24,MSNBC,826,CO,0
10/16/24,MSNBC,826,CT,0
10/16/24,MSNBC,826,DE,0
10/16/24,MSNBC,826,FL,1
10/16/24,MSNBC,826,GA,0
10/16/24,MSNBC,826,HI,0
10/16/24,MSNBC,826,ID,1
10/16/24,MSNBC,826,IL,0
10/16/24,MSNBC,826,IN,1
10/16/24,MSNBC,826,IA,1
10/16/24,MSNBC,826,KS,1
10/16/24,MSNBC,826,KY,1
10/16/24,MSNBC,826,LA,1
10/16/24,MSNBC,826,ME,0
10/16/24,MSNBC,826,MD,0
10/16/24,MSNBC,826,MA,0
10/16/24,MSNBC,826,MI,0
10/16/24,MSNBC,826,MN,0
10/16/24,MSNBC,826,MS,1
10/16/24,MSNBC,826,MO,1
10/16/24,MSNBC,826,MT,1
10/16/24,MSNBC,826,NE,1
10/16/24,MSNBC,826,NV,0
10/16/24,MSNBC,826,NH,0
10/16/24,MSNBC,826,NJ,0
10/16/24,MSNBC,826,NM,0
10/16/24,MSNBC,826,NY,0
10/16/24,MSNBC,826,NC,0
10/16/24,MSNBC,826,ND,1
10/16/24,MSNBC,826,OH,1
10/16/24,MSNBC,826,OK,1
10/16/24,MSNBC,826,OR,0
10/16/24,MSNBC,826,PA,0
10/16/24,MSNBC,826,RI,0
10/16/24,MSNBC,826,SC,1
10/16/24,MSNBC,826,SD,1
10/16/24,MSNBC,826,TN,1
10/16/24,MSNBC,826,TX,1
10/16/24,MSNBC,826,UT,1
10/16/24,MSNBC,826,VT,0
10/16/24,MSNBC,826,VA,0
10/16/24,MSNBC,826,WA,0
10/16/24,MSNBC,826,WV,1
10/16/24,MSNBC,826,WI,0
10/16/24,MSNBC,826,WY,1
10/16/24,MSNBC,827,AL,1
10/16/24,MSNBC,827,AK,1
10/16/24,MSNBC,827,AZ,0
10/16/24,MSNBC,827,AR,1
10/16/24,MSNBC,827,CA,0
10/16/24,MSNBC,827,CO,0
10/16/24,MSNBC,827,CT,0
10/16/24,MSNBC,827,DE,0
10/16/24,MSNBC,827,FL,1
10/16/24,MSNBC,827,GA,0
10/16/24,MSNBC,827,HI,0
10/16/24,MSNBC,827,ID,1
10/16/24,MSNBC,827,IL,0
10/16/24,MSNBC,827,IN,1
10/16/24,MSNBC,827,IA,1
10/16/24,MSNBC,827,KS,1
10/16/24,MSNBC,827,KY,1
10/16/24,MSNBC,827,LA,1
10/16/24,MSNBC,827,ME,0
10/16/24,MSNBC,827,MD,0
10/16/24,MSNBC,827,MA,0
10/16/24,MSNBC,827,MI,0
10/16/24,MSNBC,827,MN,0
10/16/24,MSNBC,827,MS,1
10/16/24,MSNBC,827,MO,1
10/16/24,MSNBC,827,MT,1
10/16/24,MSNBC,827,NE,1
10/16/24,MSNBC,827,NV,0
10/16/24,MSNBC,827,NH,0
10/16/24,MSNBC,827,NJ,0
10/16/24,MSNBC,827,NM,0
10/16/24,MSNBC,827,NY,0
10/16/24,MSNBC,827,NC,0
10/16/24,MSNBC,827,ND,1
10/16/24,MSNBC,827,OH,1
10/16/24,MSNBC,827,OK,1
10/16/24,MSNBC,827,OR,0
10/16/24,MSNBC,827,PA,0
10/16/24,MSNBC,827,RI,0
10/16/24,MSNBC,827,SC,1
10/16/24,MSNBC,827,SD,1
10/16/24,MSNBC,827,TN,1
10/16/24,MSNBC,827,TX,1
10/16/24,MSNBC,827,UT,1
10/16/24,MSNBC,827,VT,0
10/16/24,MSNBC,827,VA,0
10/16/24,MSNBC,827,WA,0
10/16/24,MSNBC,827,WV,1
10/16/24,MSNBC,827,WI,0
10/16/24,MSNBC,827,WY,1
10/16/24,MSNBC,828,AL,1
10/16/24,MSNBC,828,AK,1
10/16/24,MSNBC,828,AZ,0
10/16/24,MSNBC,828,AR,1
10/16/24,MSNBC,828,CA,0
10/16/24,MSNBC,828,CO,0
10/16/24,MSNBC,828,CT,0
10/16/24,MSNBC,828,DE,0
10/16/24,MSNBC,828,FL,1
10/16/24,MSNBC,828,GA,0
10/16/24,MSNBC,828,HI,0
10/16/24,MSNBC,828,ID,1
10/16/24,MSNBC,828,IL,0
10/16/24,MSNBC,828,IN,1
10/16/24,MSNBC,828,IA,1
10/16/24,MSNBC,828,KS,1
10/16/24,MSNBC,828,KY,1
10/16/24,MSNBC,828,LA,1
10/16/24,MSNBC,828,ME,0
10/16/24,MSNBC,828,MD,0
10/16/24,MSNBC,828,MA,0
10/16/24,MSNBC,828,MI,0
10/16/24,MSNBC,828,MN,0
10/16/24,MSNBC,828,MS,1
10/16/24,MSNBC,828,MO,1
10/16/24,MSNBC,828,MT,1
10/16/24,MSNBC,828,NE,1
10/16/24,MSNBC,828,NV,0
10/16/24,MSNBC,828,NH,0
10/16/24,MSNBC,828,NJ,0
10/16/24,MSNBC,828,NM,0
10/16/24,MSNBC,828,NY,0
10/16/24,MSNBC,828,NC,0
10/16/24,MSNBC,828,ND,1
10/16/24,MSNBC,828,OH,1
10/16/24,MSNBC,828,OK,1
10/16/24,MSNBC,828,OR,0
10/16/24,MSNBC,828,PA,0
10/16/24,MSNBC,828,RI,0
10/16/24,MSNBC,828,SC,1
10/16/24,MSNBC,828,SD,1
10/16/24,MSNBC,828,TN,1
10/16/24,MSNBC,828,TX,1
10/16/24,MSNBC,828,UT,1
10/16/24,MSNBC,828,VT,0
10/16/24,MSNBC,828,VA,0
10/16/24,MSNBC,828,WA,0
10/16/24,MSNBC,828,WV,1
10/16/24,MSNBC,828,WI,0
10/16/24,MSNBC,828,WY,1
10/16/24,MSNBC,829,AL,1
10/16/24,MSNBC,829,AK,1
10/16/24,MSNBC,829,AZ,0
10/16/24,MSNBC,829,AR,1
10/16/24,MSNBC,829,CA,0
10/16/24,MSNBC,829,CO,0
10/16/24,MSNBC,829,CT,0
10/16/24,MSNBC,829,DE,0
10/16/24,MSNBC,829,FL,1
10/16/24,MSNBC,829,GA,0
10/16/24,MSNBC,829,HI,0
10/16/24,MSNBC,829,ID,1
10/16/24,MSNBC,829,IL,0
10/16/24,MSNBC,829,IN,1
10/16/24,MSNBC,829,IA,1
10/16/24,MSNBC,829,KS,1
10/16/24,MSNBC,829,KY,1
10/16/24,MSNBC,829,LA,1
10/16/24,MSNBC,829,ME,0
10/16/24,MSNBC,829,MD,0
10/16/24,MSNBC,829,MA,0
10/16/24,MSNBC,829,MI,0
10/16/24,MSNBC,829,MN,0
10/16/24,MSNBC,829,MS,1
10/16/24,MSNBC,829,MO,1
10/16/24,MSNBC,829,MT,1
10/16/24,MSNBC,829,NE,1
10/16/24,MSNBC,829,NV,0
10/16/24,MSNBC,829,NH,0
10/16/24,MSNBC,829,NJ,0
10/16/24,MSNBC,829,NM,0
10/16/24,MSNBC,829,NY,0
10/16/24,MSNBC,829,NC,0
10/16/24,MSNBC,829,ND,1
10/16/24,MSNBC,829,OH,1
10/16/24,MSNBC,829,OK,1
10/16/24,MSNBC,829,OR,0
10/16/24,MSNBC,829,PA,0
10/16/24,MSNBC,829,RI,0
10/16/24,MSNBC,829,SC,1
10/16/24,MSNBC,829,SD,1
10/16/24,MSNBC,829,TN,1
10/16/24,MSNBC,829,TX,1
10/16/24,MSNBC,829,UT,1
10/16/24,MSNBC,829,VT,0
10/16/24,MSNBC,829,VA,0
10/16/24,MSNBC,829,WA,0
10/16/24,MSNBC,829,WV,1
10/16/24,MSNBC,829,WI,0
10/16/24,MSNBC,829,WY,1
10/16/24,MSNBC,830,AL,1
10/16/24,MSNBC,830,AK,1
10/16/24,MSNBC,830,AZ,0
10/16/24,MSNBC,830,AR,1
10/16/24,MSNBC,830,CA,0
10/16/24,MSNBC,830,CO,0
10/16/24,MSNBC,830,CT,0
10/16/24,MSNBC,830,DE,0
10/16/24,MSNBC,830,FL,1
10/16/24,MSNBC,830,GA,0
10/16/24,MSNBC,830,HI,0
10/16/24,MSNBC,830,ID,1
10/16/24,MSNBC,830,IL,0
10/16/24,MSNBC,830,IN,1
10/16/24,MSNBC,830,IA,1
10/16/24,MSNBC,830,KS,1
10/16/24,MSNBC,830,KY,1
10/16/24,MSNBC,830,LA,1
10/16/24,MSNBC,830,ME,0
10/16/24,MSNBC,830,MD,0
10/16/24,MSNBC,830,MA,0
10/16/24,MSNBC,830,MI,0
10/16/24,MSNBC,830,MN,0
10/16/24,MSNBC,830,MS,1
10/16/24,MSNBC,830,MO,1
10/16/24,MSNBC,830,MT,1
10/16/24,MSNBC,830,NE,1
10/16/24,MSNBC,830,NV,0
10/16/24,MSNBC,830,NH,0
10/16/24,MSNBC,830,NJ,0
10/16/24,MSNBC,830,NM,0
10/16/24,MSNBC,830,NY,0
10/16/24,MSNBC,830,NC,1
10/16/24,MSNBC,830,ND,1
10/16/24,MSNBC,830,OH,1
10/16/24,MSNBC,830,OK,1
10/16/24,MSNBC,830,OR,0
10/16/24,MSNBC,830,PA,0
10/16/24,MSNBC,830,RI,0
10/16/24,MSNBC,830,SC,1
10/16/24,MSNBC,830,SD,1
10/16/24,MSNBC,830,TN,1
10/16/24,MSNBC,830,TX,1
